Sample.Name,Atha_Col.0_HypocotylCC_WT_FLT_Rep1,Atha_Col.0_HypocotylCC_WT_FLT_Rep2,Atha_Col.0_HypocotylCC_WT_FLT_Rep3,Atha_Col.0_HypocotylCC_WT_FLT_Rep4,Atha_Col.0_HypocotylCC_WT_FLT_Rep5,Atha_Col.0_HypocotylCC_WT_GC_Rep1,Atha_Col.0_HypocotylCC_WT_GC_Rep2,Atha_Col.0_HypocotylCC_WT_GC_Rep3,Atha_Col.0_HypocotylCC_WT_GC_Rep4,Atha_Col.0_HypocotylCC_WT_GC_Rep5,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep1,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep2,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep3,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep1,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep2,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep3
AT3G62880,6.739039713,6.615335255,6.679795576,6.602688826,6.738485604,7.049719236,6.872835595,6.98375901,6.786059967,6.850494742,6.504631405,6.936929913,6.671214768,6.767391112,6.601433576,6.831634272
AT3G62890,1.752176721,1.80933999,2.153458746,1.75382629,1.685676718,1.820718882,1.928342073,1.928543793,1.748830605,1.71623586,1.826914641,2.032850067,1.607437004,1.956331987,1.900801417,2.06065234
AT3G62910,1.977500043,2.153206558,2.019289301,2.143354409,2.111042882,2.041880292,2.120863368,2.004848576,2.029755105,2.018228734,1.984981021,1.946277848,2.177708564,1.968194717,1.943084543,1.998569729
AT3G62920,5.884118523,5.670491215,5.840511231,5.612568962,4.676710601,5.90080218,5.667216626,5.318427763,5.362249999,5.156968613,6.446914569,5.854911287,6.388172187,6.159454622,6.652616425,6.327976847
AT3G62930,1.769850925,1.68795111,1.716503821,1.515705431,1.489866369,1.857670538,1.57622027,1.862507784,1.707026923,1.814135716,1.616109629,1.62911937,1.611308539,1.944358607,1.610728077,1.755745211
AT3G62940,6.116522707,6.207527874,6.357402699,6.431550209,6.235523066,6.288672787,6.299156129,6.227710193,6.194306996,6.259786638,6.400925941,6.474996191,6.161505073,6.248873522,6.392758077,6.12352325
AT3G62950,1.486411911,1.490615204,1.847743217,1.514743608,1.635672574,1.631731479,1.623039743,1.619278327,1.665923189,1.415086178,1.551106988,1.829256236,1.583689419,1.809220704,1.867932344,1.620275674
AT3G62970,3.038430806,3.174065617,3.446111991,2.989869102,3.252390873,3.471736188,3.134100259,3.153514362,3.220623374,3.177240057,3.089368344,2.828134943,2.949489771,3.750557369,3.283409769,2.761999592
AT3G62980,7.228660469,6.797921879,7.303505817,6.753967748,6.868178823,7.022992319,6.818339663,6.981416973,6.784335112,6.795191195,7.152147197,6.747942119,7.355426414,6.993179419,6.927290796,7.216241769
AT3G63000,4.175914327,3.880890276,4.122335789,4.099969786,4.239617758,4.004599598,3.662974221,3.577774486,3.839987273,3.469701995,3.740335403,3.683376663,3.836145627,4.198812169,3.406124326,3.850376292
AT3G63010,6.056967649,5.536768298,6.487700006,6.239165168,5.686426929,6.653204389,5.712006389,6.349568686,6.257282578,6.34640673,5.247859424,4.6088266,5.525720644,4.699217481,4.730912815,5.636968105
AT3G63050,1.711025698,1.349296187,1.740089221,1.672415839,1.686787195,1.729223648,1.645805717,1.798758922,1.699076628,1.776312521,1.57356774,1.580153322,1.696738341,1.584343794,1.584392927,1.684201239
AT3G63060,1.707760275,2.010426432,1.885910549,1.736897184,2.18791223,1.747930186,1.729732605,1.5813682,2.086453338,1.778543996,1.642738623,1.903148992,1.790976094,1.720844026,1.827561758,1.669132367
AT3G63070,5.038239779,4.722861212,5.41163016,4.97895218,4.304654833,4.468998539,4.415539979,4.676600738,4.317789639,4.740294669,5.552070541,5.024398376,5.552857276,4.730681169,5.386078349,5.827230874
AT3G63080,4.098034623,3.734939249,3.721058385,3.920071849,3.762456215,4.00868326,3.549960496,3.831175316,3.097507352,3.928203832,4.425349184,3.625330983,3.664090912,3.966767449,4.40509156,4.306378046
AT3G63090,3.922099587,4.238620226,4.434936945,4.235883486,4.836773745,4.284978052,4.058995689,4.455964424,3.739783322,4.103068699,3.811745324,3.760053353,3.704695384,3.680453561,3.915844582,3.931498153
AT3G63110,2.665835402,2.640727798,2.712148462,2.76091509,2.729985759,2.389546516,2.631701523,2.708933553,2.822033204,2.430547912,2.541756866,2.788779259,2.608515518,2.606173575,2.469786091,2.463057813
AT3G63120,1.824839107,1.927567049,1.917789531,1.947864487,2.19008677,1.859386455,1.825464551,1.89732282,2.002960142,1.925304497,1.773382765,1.940325041,1.813352849,2.006162009,2.006894454,1.758447335
AT3G63130,3.023962726,3.079057914,3.219221558,3.200074575,2.537844722,3.166921261,2.861787711,3.137732505,2.775796812,2.926883541,2.932240547,2.277811002,2.868631694,2.70971192,2.953239206,2.968209737
AT3G63140,1.923202852,1.943023898,1.877864786,1.702973527,1.702254382,1.816336657,1.89244715,1.683583109,1.861970499,1.821485298,1.806985545,1.823678333,2.116113302,2.037883463,2.112965165,1.861254877
AT3G63150,3.759988578,3.356983566,3.83051821,3.515830865,3.437765432,4.136497064,3.321546987,3.594634275,3.411129968,3.218740316,3.337136295,2.741114676,3.654481125,3.58929724,3.214413816,3.14514151
AT3G63160,2.168675343,1.841065567,2.043119659,1.939920527,1.995111919,1.984575644,2.017778746,2.073560226,1.740758504,1.963477737,1.711060502,1.860192257,1.837923308,1.982784857,1.763627093,1.596635758
AT3G63170,5.067879364,5.439732253,4.561366179,4.738496389,5.368120413,4.812396568,5.548401071,4.607022813,4.930158718,4.809935746,4.645073056,4.674523039,4.776158831,5.777947926,5.011838086,4.850834146
AT3G63180,3.47178664,3.536928467,3.639542287,2.936544612,2.83858159,3.263748867,3.052412426,3.257531571,3.877048163,3.63098593,3.701136342,3.190237223,3.943368021,3.531307514,3.373068937,5.013063865
AT3G63190,4.391653837,4.52330274,4.439331668,4.226462702,4.549930816,4.188529237,4.151061132,4.444740931,3.925670754,4.434650062,4.379520277,3.996891918,3.96913518,4.548656657,3.792174827,3.899396576
AT3G63200,2.353057617,2.08034328,2.229959175,2.003952577,2.072960548,2.105084243,2.069469269,2.13631903,2.255157974,1.992816587,2.055467211,2.05457055,1.961802873,2.071932333,1.84543638,2.139096927
AT3G63210,1.906606035,1.951500513,1.987114276,2.02797683,1.976360297,2.110679205,2.080670129,1.856434697,1.726486919,1.869481499,1.900120506,1.669927822,2.060836289,2.228921839,1.964709146,2.124845644
AT3G63220,5.510308652,5.404200338,5.530610306,4.864705091,5.568658978,5.605020261,5.31432135,5.567608997,5.365212136,5.147494896,5.006583784,4.957011803,4.761374758,5.502322926,5.339226949,4.858439499
AT3G63240,2.723644367,2.42115193,2.429761509,2.37074934,2.369530734,2.079088627,2.244280144,2.108859211,1.95937749,1.964407342,3.106623833,2.003900502,3.050072887,2.590871358,3.055332475,4.427557114
AT3G63250,4.641343761,4.524130457,4.379019907,4.078102901,4.702524916,4.845489016,4.412522027,4.552020137,4.291565596,4.370926755,4.067406131,3.807112841,4.137231777,4.6430966,4.661052942,4.594654963
AT3G63260,5.462190017,5.585554128,5.849029692,4.86556721,5.048633483,5.876755466,5.263120078,5.468653351,5.654825417,5.377479817,5.695686739,5.013850584,5.811937381,5.702732904,5.542515563,5.987638735
AT3G63270,2.31707019,2.0906375,2.697116126,2.373043255,2.31098742,2.508039688,2.134964514,2.661705195,2.403419999,2.405907326,2.351114594,2.035247214,2.15158076,2.384082272,2.142156337,2.331249746
AT3G63290,2.285709681,2.240522694,2.046099536,2.151389401,2.370685257,2.24141791,2.165596152,2.107546728,2.393462988,2.170297672,2.063313164,2.050610706,1.913982554,2.179119566,2.342242946,2.07822326
AT3G63300,1.940592568,2.100935025,1.925453263,2.037480206,2.159953532,2.165709469,2.129752754,2.069076067,1.865987384,1.711587542,2.047867651,1.998978961,1.929894696,2.062152022,2.014409839,2.039753502
AT3G63310,7.102261644,6.709493656,7.135652176,7.599518196,7.440871815,7.287040964,6.942745967,7.529771177,7.10905327,6.994226059,7.013461954,6.794752965,6.787248834,6.047445497,6.857451921,6.784415791
AT3G63340,2.686078375,2.649558856,2.936575039,2.685762513,2.660356576,2.702825102,2.672498152,2.912559248,2.524050811,2.95311437,2.961202923,2.426765286,2.546095793,2.710085941,2.438016837,2.71677965
AT3G63350,2.853874855,2.431371367,2.777087545,3.278977951,4.206542686,3.575203372,3.014367251,2.801194387,3.093927172,2.792004579,3.487115834,3.043643859,3.346468185,2.885219615,2.961102887,3.373247935
AT3G63360,1.976073595,1.981835448,2.13316701,1.89153643,2.13541263,2.161229407,2.001360859,1.889263926,2.184106604,2.062444009,1.882006732,2.111430008,1.96029607,2.095023926,1.975107836,1.875128655
AT3G63380,2.010671172,1.863240826,1.865497771,2.076692583,2.312862183,2.159121695,1.905352724,2.297160913,2.183309102,1.943097416,2.125695474,2.214828343,2.238953769,2.245020019,2.107616383,2.342829122
AT3G63390,4.60891738,4.032610318,4.442645481,4.399986333,4.677777483,4.91875528,4.488500107,4.941494966,3.936528111,3.748925848,4.120494816,3.895793763,3.905278228,4.401505253,3.863344729,3.610163242
AT3G63400,4.35851694,4.024261585,4.500322688,4.020528351,3.880784918,4.52843472,3.966278189,4.395292566,4.237799104,3.907895177,4.006942473,4.132879388,4.374198831,3.982273263,4.473224145,4.893308978
AT3G63410,3.241510642,2.672821914,2.843406185,2.40118968,2.596574691,2.863816808,2.532178525,2.985777946,2.771770109,2.302801292,2.823880999,2.612641344,2.931112155,2.975516359,2.657497721,2.83169951
AT3G63420,3.436659073,3.262048259,3.455010219,3.301192692,2.499449319,3.676949585,3.570579486,3.422993694,3.095590643,3.253867212,3.892949382,3.481054743,3.418711961,3.294308157,3.551646322,3.720453136
AT3G63440,2.123278073,2.173845757,2.079088627,1.993257378,2.427780348,1.972161641,2.150892707,2.15951274,2.298083713,2.150377426,2.053277645,2.191995153,2.140372462,2.275869446,2.112757827,1.942598729
AT3G63460,3.580968788,3.102561229,3.633691345,3.168316155,2.853834579,3.109116007,2.93683462,3.210955908,3.218260952,2.981745736,3.343828284,3.081311588,3.475022455,2.771766993,3.320149482,3.332393213
AT3G63470,1.866092111,2.0486444,1.883397529,1.885348251,1.947567001,1.634529712,2.058776132,1.862943523,1.704653294,1.469334011,1.748518453,1.764924627,1.958426404,1.855780746,2.138809091,1.812827023
AT3G63480,2.49105341,2.463254245,2.377264797,2.711923831,2.159729008,2.40534128,2.47602512,2.721767136,2.111316039,2.321753052,2.456064903,2.21856008,2.595830508,2.884239616,2.285419921,2.533431933
AT3G63490,4.223013041,3.917794478,4.3841325,3.861847408,4.172451976,4.618298237,4.23667555,4.726024642,3.742758202,3.534116476,3.425187336,3.601770559,3.827834882,3.638857277,3.655083054,3.930364392
AT3G63500,4.120973786,3.280176333,4.221863994,3.678380618,2.923880955,4.01552973,3.701389163,3.739436195,3.520387828,3.769174352,4.191944596,3.739024514,4.082770067,3.455686571,3.962984785,3.897513325
AT3G63510,2.553950418,2.531324232,2.812517526,3.059425153,2.467800244,2.673943665,2.495585701,2.817669292,2.774529508,2.802638352,2.505331701,2.260824621,2.384810227,2.240994385,2.47168468,2.049404246
AT3G63520,3.032515293,3.138543653,3.087167995,2.962503005,3.28712424,3.053043552,3.244304521,2.6508286,3.057111341,2.964773761,3.001617068,2.769226588,3.433794923,2.852144375,3.345912329,2.88457765
AT3G66652,1.70812271,1.83371001,1.721276589,1.741794121,1.731985668,1.679693644,1.724106421,1.809657272,1.717814237,1.760554477,1.775662095,1.74217477,1.521175652,1.753014356,1.690996379,1.884259972
AT3G66658,3.095358405,2.988569752,2.886369642,2.832300916,3.783250939,3.020771937,3.176528684,3.279847384,3.008815292,3.291405033,2.828534887,2.214828343,2.823184248,3.285493378,2.466673578,2.87068605
AT4G00020,1.59003657,1.759638973,1.617106493,1.685230243,1.658844804,1.452627388,1.635399687,1.836209128,1.935511538,1.593817911,1.478715603,1.594368026,1.656098267,1.553192731,1.625030518,1.52583525
AT4G00030,5.747284395,5.533862178,5.493669524,5.523617052,5.988449887,6.413428885,5.595508159,5.98355859,5.879921246,5.625281815,4.692288241,4.896058203,4.733455604,4.734380088,4.849687388,4.340206701
AT4G00040,2.25621226,1.975596763,2.269061837,2.34806093,2.102717953,2.702429076,2.236472063,2.140291946,2.423398601,2.326847672,2.378273214,2.240233227,2.3750716,2.530952717,2.034966291,3.075977883
AT4G00070,1.664114704,1.749038023,1.624346091,1.747658184,1.718949049,1.771515158,1.716437673,1.62877418,1.743380734,1.714517732,1.748951483,2.034966291,1.753638702,1.956452336,1.790645594,1.682299467
AT4G00080,2.173196744,1.981140116,1.889306533,2.015974855,1.851541196,2.059641801,1.985276128,2.025193738,2.130248512,1.994160655,2.260246667,2.243536222,2.218940905,1.727818613,2.083053615,2.139795772
AT4G00090,5.380064328,5.252104497,5.274537089,5.666645042,5.290908563,5.333185851,4.730339492,5.560857638,5.310787888,5.197474983,5.343057287,5.279848972,5.083903953,5.325048414,5.302168851,4.614996576
AT4G00100,10.47520974,10.28107021,10.52224968,10.33265276,10.19456273,10.52481151,10.38378899,10.24293135,10.48262922,10.6037834,10.02908352,10.05103493,10.08973056,10.36891683,10.19928129,10.09251279
AT4G00110,2.362467913,2.339969194,2.353347724,2.33046071,2.403712412,2.113587792,2.584250879,2.469490271,2.373131301,2.3947331,2.272165856,2.67248668,2.221801571,1.995689374,2.183611064,2.077655668
AT4G00150,1.933436099,2.058694331,1.969252267,1.908894479,2.093434639,2.053649824,1.66735586,2.201518357,1.952759287,1.78307425,2.233953112,2.000414689,2.256752434,2.255418154,2.112757827,2.165535842
AT4G00170,2.263628216,2.834481851,2.34152188,2.040333141,2.594855425,2.012262666,2.260016081,2.228403902,2.241084692,2.26042132,2.403461751,2.189809967,2.16836476,1.967696835,2.157765103,2.435810364
AT4G00200,1.897498155,1.859420458,2.184344989,1.893580201,1.978449249,1.9060921,2.023569065,1.935327931,2.20631481,2.012665821,1.896123376,2.076931555,2.201245665,2.034975244,1.745162211,2.060689241
AT4G00220,1.968536985,2.051550062,1.847484074,1.933962921,1.957677217,1.907335181,1.833031113,1.875105085,2.384718838,2.240536259,1.953570123,2.305725837,2.244645838,2.03571478,2.125998609,2.205768827
AT4G00230,3.365655307,3.139171724,3.701232358,3.411886094,3.172815036,3.938592441,3.348685919,3.67910576,2.966535292,3.296208603,2.894490958,2.851026571,3.235709669,2.788374052,2.812464564,3.187239087
AT4G00231,4.261255149,3.745253361,4.173717324,4.826511479,3.876090328,5.000299067,4.577256422,4.526155792,5.173422716,4.307429205,4.577488388,3.883983466,4.506354387,4.109309825,4.045120169,3.986750414
AT4G00240,1.697753041,1.958059332,1.824839107,2.245052278,1.745264607,1.909877391,1.807307249,1.67100314,1.769968755,1.872247999,1.799788,1.965887807,1.697895356,1.93017903,1.815191042,1.602440452
AT4G00270,1.738753765,1.391322158,1.633759617,1.521818807,1.763623651,1.794674232,1.684267796,1.908785344,1.456072757,1.66617907,1.429096463,1.321756994,1.518772592,1.876286266,1.392229053,1.455310491
AT4G00290,2.244129848,2.016440335,2.241906855,2.273734002,1.992142776,2.147528733,2.073015402,2.221400491,2.284400745,2.10713213,2.589339778,2.537118281,3.287178319,2.234016934,2.112757827,2.2104081
AT4G00300,4.651694708,4.647797352,5.135563354,4.924124625,4.680043265,5.422817587,4.722981246,5.383363439,5.172696815,5.060406941,4.426903348,4.269814492,4.064963545,4.046367855,4.476991094,3.695888632
AT4G00310,1.546708259,1.74994534,1.721480717,1.874769845,1.897141831,1.690700372,1.659142469,1.656369368,1.834575505,1.738022255,1.721961586,1.82233993,1.738398435,1.754336949,1.669877152,1.643358693
AT4G00330,2.371743437,2.714364056,2.862473103,2.596858387,2.239497829,2.467147374,2.526222737,2.428742021,2.303662023,2.200721435,2.407667762,2.076028604,2.838097084,2.635640668,2.17972173,2.770779754
AT4G00335,4.942370035,5.009913529,4.919461725,5.059140664,4.753033634,4.999639172,5.337153844,5.429267167,5.016385944,4.683404185,4.483669192,4.295848218,4.412296544,4.771040413,4.215595401,4.580280333
AT4G00340,1.774407917,1.836816753,1.761364094,1.86621589,2.188047685,2.194776139,1.850599167,1.823392743,1.869620411,1.846214827,1.863917445,1.918567309,1.992082169,2.090398226,1.813795181,1.945478869
AT4G00355,8.091447539,7.954427821,7.93251556,8.307481092,8.436374199,8.234090183,7.986293534,8.216047014,8.200353087,8.112398439,7.558725285,7.585882455,7.347250471,7.280171619,7.086017913,6.954327498
AT4G00360,2.601163313,2.349651295,2.443656163,2.576039813,2.276978739,2.554492171,2.423829601,2.574933735,2.22495231,2.284684042,2.706600545,2.307065242,2.538569376,2.200483684,2.786887866,2.344912542
AT4G00370,2.097260495,1.999332229,2.064978982,2.081366263,2.061451189,2.015818011,2.230833358,2.102595342,2.287777965,2.015818011,2.142581617,1.939940067,1.997396292,1.997620085,1.998494564,2.082680268
AT4G00390,1.780325291,1.668443489,1.740146577,1.919663609,1.786767001,1.930542011,1.816730117,1.818116265,1.963820113,1.733957535,1.644678085,1.746405239,1.700069618,1.77331536,1.699484602,1.69331969
AT4G00400,1.680272892,2.24926908,1.759572056,1.974179286,1.772963078,1.709557298,1.804003091,2.013224508,1.876481877,1.907336064,1.878718594,1.811620496,1.805977489,1.765624586,2.041271404,2.011209862
AT4G00420,2.223099147,2.130102051,2.186118284,2.070166489,2.176873396,2.435834272,2.381962117,2.322275251,2.006813738,2.207480035,2.10059346,2.008120148,2.133962112,2.348459381,2.197701767,2.182894192
AT4G00430,3.940962432,4.13130211,3.713625908,3.850874417,4.061398485,3.622739863,3.409893945,3.670508175,3.751067395,3.640606918,4.625214991,3.703843857,4.449743626,4.511231041,3.991504478,3.908430443
AT4G00440,1.86729751,1.97104638,1.884480388,2.180745706,1.818247552,2.024155061,2.225254906,1.903277331,2.442377749,1.763901132,1.997427955,1.885454082,2.273716115,1.846388608,1.889050538,2.12264332
AT4G00450,2.695963684,2.665997883,2.552309612,2.390177491,2.344178619,2.439309904,2.337560378,2.441594386,2.460597134,2.595054735,3.321395486,2.434445417,2.790545964,2.334037895,3.259848466,3.487637997
AT4G00460,1.735362227,1.533158096,1.697393848,1.632496272,1.803538402,1.762711922,1.877162068,1.703049645,1.714517732,1.955342485,1.661615673,1.840691584,1.839039879,1.746814961,1.766068689,1.875315644
AT4G00480,1.830352876,1.929112397,2.215827167,1.74495197,1.761344571,2.021252774,1.683484626,1.652398113,2.105172405,1.830774627,1.786100573,1.870267787,1.71577705,1.85747664,1.931982968,1.661924454
AT4G00490,2.019575202,2.012351588,2.000244607,1.958350968,2.055455641,2.071905458,2.136759184,2.126881653,1.963413715,2.15875023,2.116048454,2.199812151,2.248045254,2.352251337,2.093054618,1.988391776
AT4G00500,2.038711596,2.253153205,2.229673052,1.958904139,2.081351528,2.408561034,2.641726182,2.374762238,2.496113414,2.181252172,2.086898625,1.877306876,2.226650172,2.422017423,2.1458979,2.172303025
AT4G00520,2.08269094,1.705953276,2.091587454,1.962721401,2.084282499,2.268725638,2.283816715,1.972068809,1.94109869,2.121141313,1.99412477,2.087885868,2.093451677,2.459442784,2.192480905,2.280662634
AT4G00550,3.265006229,3.545856304,3.249423783,4.650168865,2.835817504,4.235464558,4.474869451,3.880978502,5.723647882,4.809697286,4.43718097,4.188529237,4.562223414,3.936560908,4.373543296,3.226901066
AT4G00560,5.314629847,4.600237064,4.869195022,5.024907798,6.114121547,5.755702401,5.237057795,5.52656117,5.634075476,5.426158708,4.518188031,4.85338886,4.408476797,4.768895782,4.445965758,4.431554746
AT4G00570,2.434187884,2.079853968,2.719685915,2.260907509,2.113162109,2.42233479,2.174635472,2.378020758,1.926160932,2.528629412,2.14036019,2.01413778,2.378440729,2.315396626,2.631579675,2.148181921
AT4G00585,7.282315448,7.897233724,7.194410173,7.253522676,7.599167685,7.648215431,7.802237509,7.513567026,7.394462446,7.557371006,6.971768372,7.148131793,6.942461474,7.744746415,7.149484204,7.398110666
AT4G00590,4.732963132,4.576581638,4.782160047,4.559428442,4.843878614,5.05122913,4.256848493,4.920277178,4.852907711,4.548538511,4.055170552,3.792300918,3.745393949,4.314938893,3.83997899,3.745348225
AT4G00620,2.452349137,2.223599824,2.337741999,2.224836166,2.039309131,2.471838942,2.177835498,2.244409372,2.195597683,2.184646608,2.452349137,2.19183907,2.298340383,2.05956317,2.282448532,2.067489112
AT4G00630,2.365121296,1.879793789,2.366701829,2.029072477,2.186268996,2.280005907,1.848657112,1.920742362,2.046391799,1.903259569,2.071310116,1.985496462,2.07046955,2.083664696,2.179963266,2.008107354
AT4G00650,2.999313936,2.773672473,3.246213043,3.464173737,3.474355016,3.561885039,3.079301858,3.140501974,3.205729379,3.077967723,2.951180124,3.002667517,2.99179264,3.116491233,2.675192819,2.740518518
AT4G00660,2.585923106,2.108874342,2.53026414,1.910403972,2.258546526,2.467148403,2.100108241,2.135994137,2.312714195,2.225397418,1.976707178,2.019636278,2.573475985,2.517093322,2.270020397,2.506581688
AT4G00670,1.633113547,1.645019277,1.56807396,1.441195839,1.60124754,1.582827493,1.643637859,1.40219267,1.617537723,1.656405415,1.63611861,1.717152517,1.602945029,1.524814806,1.65688543,1.712038859
AT4G00680,1.898002206,1.91764373,1.801228592,1.77085181,1.686479427,1.978081912,1.828769318,1.826724071,1.777251772,1.630632116,2.024632908,1.841482703,1.64630234,1.720844026,1.935826862,1.864423902
AT4G00690,1.592322338,1.597515999,1.706053052,1.729709886,1.730762168,1.79941573,1.771731463,1.794517501,1.813254029,1.776312521,1.668545515,1.732522407,1.790739816,1.917848353,1.756140453,2.164583415
AT4G00700,1.820290324,1.911931158,1.99696651,1.920782539,2.101448521,1.977322703,1.93994474,2.01163631,1.870144405,1.931526911,2.090022266,1.998592071,2.031152195,1.939519959,2.063082702,1.78682449
AT4G00710,3.020091461,3.361594458,3.657964863,2.842209519,3.209120096,3.11551646,3.52197209,3.791103497,4.245266229,3.67262549,3.526283839,2.746714129,3.22471406,2.977218722,3.015511343,3.84996119
AT4G00720,7.02933302,6.648282183,7.399751516,7.295810959,7.229674512,7.030862507,6.623626293,7.134005174,6.998844255,6.786774199,6.786774374,6.766884366,6.502376461,6.978879733,6.663914763,6.297110514
AT4G00730,2.532853156,2.454316981,2.595166396,2.288945294,2.351909829,2.564332076,2.481229353,2.500714311,3.080611739,2.617481786,2.564694803,2.522561473,2.795645624,2.575100492,2.141969679,2.542526151
AT4G00740,2.423306019,2.119243035,2.605985635,2.155059275,2.793959104,3.074533092,2.025242956,2.41214413,2.440571818,2.279102685,2.42538652,1.83416237,1.911930322,2.061550734,2.159957284,1.961578304
AT4G00750,3.538198321,4.39143558,3.849388668,3.444878587,3.050408254,3.323879079,3.138434602,2.720155213,3.16302453,2.919759751,4.541058563,3.019010955,4.765449501,3.196778604,4.074205566,5.296490621
AT4G00755,5.016743717,4.891676881,5.037581377,5.431604826,5.688076816,5.305414913,5.061737414,5.449414602,4.989890567,4.853123842,5.007590804,4.585858036,4.858943112,4.831360754,4.657983941,4.887088257
AT4G00760,2.025817323,1.673723881,2.059783111,1.955147749,1.828147047,1.870840716,1.967761187,1.844976489,1.909179733,1.740220696,1.840966683,1.922654475,1.919114313,1.846903648,1.945792955,1.642698315
AT4G00770,2.042047035,2.108874342,1.702979349,1.983420397,1.997520818,1.892728089,1.99108612,1.968169652,1.925324474,2.123230819,1.927233747,1.889881006,1.989590628,2.04546517,2.182410337,2.082007743
AT4G00800,3.339716788,3.273756986,3.191348417,3.184227345,3.078180576,3.660111304,3.480254658,3.524397186,3.147732682,2.953073465,3.107048434,2.766723906,2.831283028,2.989092943,2.959539992,3.091756733
AT4G00810,7.285677431,7.402752471,7.322820924,6.982860093,7.266052285,7.590670244,7.081534852,6.967159605,7.272204409,7.260612131,7.076269666,7.265624759,7.345272785,7.622389021,7.286135432,7.377582189
AT4G00820,1.767791713,1.859842304,1.776418595,1.811701847,1.890877583,1.773185702,1.756496298,1.7203319,1.784515822,1.989453361,1.831701023,1.806522006,1.761728973,1.632665204,1.727520901,1.630206061
AT4G00830,5.083507991,4.078903822,5.205411405,4.650834544,4.660056187,5.068359281,3.79388489,4.9982563,4.731144978,4.415792885,4.350873002,4.142836624,4.419590348,4.145880633,4.698036379,4.343885819
