Sample.Name,Atha_Col-0_Root_Zone-I_Rep1_Array,Atha_Col-0_Root_Zone-I_Rep2_Array,Atha_Col-0_Root_Zone-I_Rep3_Array,Atha_Col-0_Root_Zone-II_Rep1_Array,Atha_Col-0_Root_Zone-II_Rep2_Array,Atha_Col-0_Root_Zone-II_Rep3_Array
AT4G31670,4.834616952,4.623115789,4.802165172,4.747589818,4.171919344,4.177202415
AT4G31700,11.09800707,11.12775562,11.30245347,9.483075304,9.989495854,9.999595689
AT4G31720,9.13415321,8.685320219,8.872304684,8.611981218,8.635173776,8.343914011
AT4G31730,4.042727112,4.295479548,4.456378217,7.171029162,7.162586094,5.949112309
AT4G31750,6.840801112,6.549037879,6.322801032,6.79056387,6.940926792,7.253288468
AT4G31770,4.334978869,4.986340855,4.772480485,3.100025313,3.588405217,2.900004691
AT4G31780,5.720076703,5.673408553,6.008836853,4.87214722,4.644895841,4.551064031
AT4G31790,5.649655684,6.030016437,5.942748652,4.167513499,4.117081514,3.866155986
AT4G31800,2.399380259,2.97572664,2.606319318,3.522942666,3.412875633,3.732638212
AT4G31810,8.517628691,8.7664823,8.851269308,6.255926135,5.85789777,6.34521442
AT4G31820,3.75935466,4.244440685,3.569439826,5.393724728,5.406801615,5.522560928
AT4G31840,8.280756486,8.992028176,8.606866228,5.475602783,3.359198527,2.420836318
AT4G31850,3.007207171,3.757992096,3.302503979,2.838416316,3.691696383,3.218833789
AT4G31860,5.868377203,5.417949027,5.42781521,6.612465566,6.703282289,6.496126024
AT4G31870,1.626898356,2.257623879,1.626480759,1.675162917,1.532441643,1.584576136
AT4G31875,1.82197925,1.702213293,2.099525416,2.300289042,2.209710637,2.73391525
AT4G31880,7.237576342,7.448521917,7.186464376,6.50416595,6.022077541,6.258374701
AT4G31890,4.994782105,4.408524113,4.432283544,3.903488324,3.721569157,3.535140486
AT4G31910,2.871907039,3.183790197,3.031950482,6.808277249,7.021094856,6.323229965
AT4G31920,7.205855289,7.191391995,7.16634642,7.038776005,7.638257749,7.897792816
AT4G31930,5.788373528,5.618823206,5.826413937,3.753101973,3.94177074,3.417411831
AT4G31980,3.59514894,3.856061985,4.092377261,2.516395434,2.760632163,1.854160619
AT4G31985,11.21751734,11.27388515,11.10991955,9.636280142,9.905630559,10.01385948
AT4G31990,8.595335131,8.529400855,8.366822732,7.714420967,7.875332521,7.850069471
AT4G32000,2.82131748,2.314086516,2.717468272,2.440334272,3.087331949,2.73391525
AT4G32010,4.661888421,4.709408398,4.613471855,5.535147944,5.436568037,5.646921018
AT4G32020,6.204741389,6.046639406,5.970224084,8.52379775,8.270239124,8.063884127
AT4G32030,6.072457493,6.022600754,6.285931724,6.340676255,5.808651195,5.94864176
AT4G32040,5.761455563,5.364056359,5.474285472,7.54105075,7.289838243,7.055785698
AT4G32050,2.264776493,2.176089434,2.136144733,2.099525416,2.137901187,1.741241459
AT4G32060,7.742031963,7.342534558,7.636330681,8.343465193,7.835427295,8.238406891
AT4G32070,5.674855882,5.527868054,5.189079286,6.717587926,7.13387609,7.360326987
AT4G32080,1.994104274,1.974811162,1.975314063,2.099525416,2.344186874,2.231001388
AT4G32120,6.572052424,6.23806304,6.561934273,5.091608182,5.115914737,5.29457996
AT4G32130,6.382451957,6.160400715,6.293730599,6.136517213,6.252912709,6.102512633
AT4G32140,3.88822859,4.103668678,3.937977355,4.348847385,4.939216244,5.208656445
AT4G32150,5.678688972,4.931671458,4.829143351,7.80048888,7.663734358,7.849771184
AT4G32160,6.057948296,5.753900516,5.196255688,5.752141335,5.866159639,6.073426391
AT4G32180,5.860159956,5.313101041,5.523029799,6.290690318,6.456798821,5.930661385
AT4G32190,5.182209509,5.10348674,5.416159336,5.847414704,5.104884825,4.35184211
AT4G32240,8.714746032,8.779545758,8.776797759,7.986511207,7.824764004,8.111730899
AT4G32250,5.4080652,5.523615835,5.62628913,4.026917028,4.258049949,4.514947068
AT4G32260,3.275114696,2.899123506,3.36397431,3.655855307,4.001625441,3.36397431
AT4G32270,3.122149899,3.155573302,3.138230488,3.350329682,3.080521301,3.264580419
AT4G32290,5.631077783,5.876966835,5.653087565,6.381763519,6.460063085,5.986289293
AT4G32300,3.284607257,2.555396233,2.471811787,3.615826365,4.470191626,3.709993914
AT4G32320,3.93730432,3.933894563,3.575679928,2.879597278,2.772010245,3.29697031
AT4G32330,8.366525054,8.463962597,8.56682664,7.369999704,7.731149606,8.191872155
AT4G32350,6.014618407,6.074258655,5.684944111,6.997687096,7.495408272,7.45114056
AT4G32360,2.882447818,2.776619622,2.505412086,2.076713012,2.378279588,1.957580265
AT4G32390,4.949075777,5.113098786,5.474758671,3.725730077,4.348272037,4.423793826
AT4G32400,5.818843803,6.143505189,5.996538801,5.376725948,5.978721196,5.786720478
AT4G32410,7.746865316,7.5147514,7.791790657,8.238346512,8.445206919,8.73319306
AT4G32420,6.112621582,6.565671511,6.357292565,4.95111699,4.549391208,5.18940526
AT4G32430,2.359724762,2.199555278,2.281319687,2.118686393,2.174468174,2.103803532
AT4G32440,4.077372456,3.914211298,4.299974859,5.007150382,4.692621059,5.075325702
AT4G32450,2.212161218,2.710839063,2.3436245,2.687752416,2.600036736,2.099525416
AT4G32460,8.100306326,7.879410794,7.90779316,5.434438701,6.76464246,7.87774601
AT4G32470,9.540060027,9.234895053,9.420394396,9.671326826,9.394923116,9.557202171
AT4G32520,7.293399746,7.751019129,7.353115083,5.827480106,5.710448304,5.49334001
AT4G32530,7.985843235,7.606672943,7.835935826,8.599723063,8.482725768,8.530057021
AT4G32551,5.189687018,5.568106558,5.954876935,5.40956771,5.390852344,5.142811127
AT4G32560,3.8240382,4.103784991,3.464321563,3.462688186,3.257768681,3.309566028
AT4G32570,5.149424484,5.604180781,5.591725239,6.739464464,6.729507919,6.007076593
AT4G32590,3.927935764,3.854591623,4.344098576,4.416723467,4.033521749,3.998147951
AT4G32600,5.815639034,5.27306744,5.792104997,6.825729535,6.392816294,6.709432247
AT4G32605,5.28855759,5.794975482,5.576211352,2.943192749,3.010317299,2.94787644
AT4G32620,4.639893781,4.529782981,4.50125059,4.237021435,4.126809163,3.773252753
AT4G32640,4.897213633,4.384122043,4.589293265,4.198751438,4.746316116,4.751538897
AT4G32650,6.151583871,5.751400049,5.946986449,7.792301378,7.204452215,7.338266358
AT4G32660,6.379254723,6.681200556,6.839638941,6.364327697,6.588829488,6.555972673
AT4G32680,4.194985448,3.920312321,3.7796769,3.839743073,3.569035504,4.076459059
AT4G32690,5.327313882,5.351161197,6.581397503,5.253528708,4.813648531,5.277340613
AT4G32700,2.30531305,2.466807869,1.975279851,1.825965465,2.262992921,2.054580416
AT4G32710,4.415490479,4.016209204,3.569489342,5.368216218,5.362284859,5.926806302
AT4G32720,7.700187359,7.748941713,7.610250484,5.131692441,5.158335591,5.3592935
AT4G32730,5.537310137,5.653874513,5.32305127,4.731511205,4.808316182,4.716207504
AT4G32750,2.306909438,1.827757815,1.995069485,2.49204981,2.257704365,2.573230768
AT4G32760,8.182011801,7.845643783,7.977961408,8.4180729,8.816282046,8.819619016
AT4G32770,3.517683285,3.659595274,3.313792418,3.749977594,3.918901973,3.792347299
AT4G32780,2.673239885,2.690694515,2.755213912,6.764239246,5.693586527,5.792043413
AT4G32800,3.054953764,3.211661641,3.286622775,3.405132784,3.580624594,3.202334338
AT4G32830,5.609517227,6.788304501,6.731270184,5.254751574,4.830218938,3.943270729
AT4G32840,6.92040927,6.989599543,7.055448191,5.092447288,5.344464103,4.865517185
AT4G32850,5.694128588,5.44024089,5.25095158,6.513323908,6.081546662,6.047493033
AT4G32860,3.119917693,3.406301337,2.754545982,6.384326805,6.510110061,6.04540809
AT4G32870,7.119915187,7.206581922,6.690698729,6.468636733,6.175930464,5.094365851
AT4G32880,3.351490135,3.542959618,3.105854413,4.029243509,4.216440125,4.360931504
AT4G32890,6.167144909,6.311550149,6.041762879,4.175338203,4.567288018,4.637318073
AT4G32900,4.528534726,4.08937631,4.372716806,2.946907346,2.788735414,2.555930283
AT4G32910,6.435273906,6.871416407,7.054970527,5.325382435,5.388406762,5.364480002
AT4G32915,4.067027021,3.50531392,3.71099744,3.319594292,2.862887567,2.935279363
AT4G32920,3.734377892,4.196375033,4.002748281,4.957773177,5.20063628,4.865195017
AT4G32930,6.604314567,6.263339369,6.233326258,5.773813599,5.886196625,5.756433072
AT4G32940,6.515604739,6.203848536,6.321903506,9.089440079,8.496822248,8.385757559
AT4G32960,5.884793106,5.900631681,5.91668357,5.967239422,5.79866433,5.844265457
AT4G32970,3.057049974,2.948112297,3.334183975,2.536855254,2.445899724,2.447566267
AT4G33000,2.681669611,2.354435153,2.69831967,1.758397969,1.540657384,2.204008542
AT4G33010,7.420351048,7.319267661,7.415321036,7.688769462,7.775219986,7.495684769
AT4G33020,2.502898302,2.626413869,2.308950624,2.907962964,3.347038638,3.313441284
AT4G33030,6.269838625,5.863056179,5.863229613,6.317743918,5.760186857,4.950805998
AT4G33040,2.641854712,2.594445848,2.900581117,3.914910529,4.514283019,4.100418354
AT4G33050,1.496713933,1.920579596,1.472537312,3.295918252,2.7429126,2.204078145
AT4G33060,6.750057555,6.324195114,6.440947822,5.600523249,5.802384755,5.629585189
AT4G33070,3.22769877,4.254221794,7.356933752,5.773052313,4.683926468,4.620207518
AT4G33080,6.2240343,5.93614387,5.754547763,7.021530018,7.372374893,7.212490134
AT4G33090,7.247032677,6.956116447,7.489582653,6.715693805,6.502396344,6.83383321
AT4G33100,7.083613452,6.57800149,6.891942486,4.138578524,3.974439304,4.11434431
AT4G33120,6.1765916,5.435514164,5.001037127,7.045083288,6.534336154,6.122444333
AT4G33130,4.407012255,3.898062812,4.597082353,1.618387978,2.373901985,2.772600339
AT4G33140,5.271017412,5.069550076,5.02807192,4.636284369,4.367593135,4.759775004
AT4G33150,4.878232817,4.3195784,4.573476017,7.46185923,6.603078385,6.518276144
AT4G33160,2.299993358,2.407484301,2.545163032,2.712188627,3.124620401,2.756765579
AT4G33170,3.040731332,3.266711945,3.525268131,2.610730438,2.851871523,2.736179924
AT4G33180,2.08012823,2.16726648,2.200973065,2.493204583,2.227901547,1.951077228
AT4G33200,4.320567814,4.260646874,4.132405404,3.331153165,2.605228339,3.085839283
AT4G33210,5.712313403,5.481460456,5.49345639,5.086620835,5.209239161,5.064658929
AT4G33220,2.719417053,3.012494747,2.810822361,2.216119576,2.616800283,2.561332614
AT4G33240,3.209514926,3.15634925,3.462853442,3.559850671,3.384989865,3.847107129
AT4G33250,8.315235227,8.198536678,8.341200577,7.172474551,7.299576486,7.30267844
AT4G33270,6.449962622,7.810733386,7.406281138,4.400847099,2.64326016,2.394425102
AT4G33300,5.196255688,5.370852553,4.718218364,7.517606794,7.203677077,6.846999182
AT4G33330,2.203245772,3.803424309,3.014978129,6.242231109,6.039940354,5.557688745
AT4G33350,3.799428606,4.194747738,4.222626398,3.177061461,3.104950625,3.415830043
AT4G33360,7.747775942,7.322914732,7.476515771,8.244483345,7.824591042,8.001567638
AT4G33380,7.317400927,7.191912988,7.074064646,6.284674864,6.685558038,6.681304995
AT4G33400,6.106467251,6.230519501,5.984188513,3.32299978,2.925203491,3.273970747
AT4G33410,4.055976834,3.986464587,4.246340308,3.369932352,3.532049482,3.353716966
AT4G33420,1.813149695,1.572814935,1.934756273,6.728513291,6.178652599,4.554394121
AT4G33430,5.91597498,6.120032443,6.406419692,7.222518687,7.330963157,7.0979942
AT4G33440,5.169277721,4.967322585,5.161742789,5.291255962,5.639582216,6.265800719
AT4G33460,2.606022793,3.049912471,2.447933325,2.350557957,2.591192696,2.231928378
AT4G33470,4.115489811,4.037992256,4.272016281,4.245459504,4.01824491,4.177735447
AT4G33480,2.67402344,3.424877239,2.869044423,2.838416316,2.263833819,2.546242439
AT4G33490,5.175139637,5.047555338,5.029341723,4.764069074,5.652399474,4.312281499
AT4G33500,2.307281067,2.383442268,2.915014619,2.000370489,3.02751455,1.973945547
AT4G33510,5.880649855,5.826687491,5.956577918,6.597616338,6.414295785,5.907101608
AT4G33520,4.971122254,5.680630361,5.484055835,4.23771474,4.485307294,4.425845899
AT4G33530,6.444245898,6.2054523,6.065106237,6.48542414,7.097357573,7.025412969
AT4G33540,6.640260193,6.029676027,6.161815216,6.600762028,6.868242407,6.01611235
AT4G33550,1.717814176,1.826047837,1.741907038,6.542460351,6.536047306,3.6299941
AT4G33560,2.290488569,2.262992921,5.789346164,2.390559534,2.768134426,3.032922152
AT4G33580,7.57413033,7.597745776,7.336268768,5.598975088,5.893853924,6.256861989
AT4G33610,3.089581864,3.062978555,2.84133564,3.358363329,3.571410738,3.571179834
AT4G33630,5.47406501,5.388491938,5.010150121,5.843325375,5.940250466,5.774757395
AT4G33640,8.798708305,8.553935408,8.663949855,8.73359868,8.749093004,9.078740481
AT4G33650,7.143984828,7.383093476,7.146014721,6.579123767,6.654612274,6.628173149
AT4G33660,3.581358003,3.938505607,3.224222402,7.196505445,6.959345268,6.147009078
AT4G33666,2.484531752,3.043334141,1.800328301,7.779695738,6.54940841,5.388236438
AT4G33670,5.956288169,5.774986447,5.923935163,5.898928385,4.868442635,4.981167767
AT4G33680,7.849869277,7.704562051,8.012138825,6.239496129,6.131324972,6.060443258
AT4G33690,5.555419559,5.188334931,4.991166127,4.931698926,4.617631577,4.727968538
AT4G33700,6.273458639,6.002511148,5.542985948,6.538840337,6.212689938,6.268813581
AT4G33730,2.262992921,2.213644421,2.242011431,7.188130891,6.060788174,6.03457923
AT4G33740,7.004787908,5.388850545,5.756852393,8.928651951,9.034289966,8.961048873
AT4G33760,6.944653887,6.935130732,7.052710089,4.823800149,5.162640671,5.116213743
AT4G33770,2.028900577,1.893617209,2.142643469,2.703894617,2.673025294,2.889654366
AT4G33780,6.45926543,5.625753352,5.901848174,5.35250306,5.398193801,5.683777265
AT4G33790,1.973894509,1.556450562,2.121441782,6.023095028,5.394066782,6.837666728
AT4G33800,4.151237316,3.959809055,3.377152681,1.60851045,1.670018635,1.532395778
AT4G33810,2.276378349,2.144648077,2.104399489,3.071661064,2.938665757,1.96607411
AT4G33865,11.91929294,11.78983064,11.93097435,10.74099568,10.88304812,10.90044322
AT4G33890,5.349861434,5.218921233,4.987995916,4.543195742,4.513560163,4.6411411
AT4G33905,2.603593502,2.246020491,1.953466051,1.72488769,1.586363179,1.893517111
AT4G33910,5.583466713,5.268454141,5.436522782,5.529144628,5.670028703,5.870549275
AT4G33920,4.596974087,4.081780201,4.378171726,6.564120012,6.453148892,6.617706855
AT4G33925,1.91298662,2.143678627,1.644994658,1.659210432,1.729859013,1.72716044
AT4G33940,3.363716903,2.88564498,2.647369173,3.902460463,3.899935546,3.524116145
AT4G33950,2.654254119,2.675522704,3.032402525,2.841093041,3.202898178,3.211669234
AT4G33960,3.219717356,3.863466419,3.137209468,5.334095499,4.227173465,4.628709081
AT4G33980,3.167229782,3.055554327,3.223144687,3.315088524,3.151256284,3.230411707
AT4G33985,3.961012377,4.074483464,3.446440286,4.975200175,4.891587654,4.601329841
AT4G33990,2.728062718,2.85232659,2.293240091,2.448913567,3.055383274,2.53302916
AT4G34000,5.82497548,5.181564084,5.540862187,6.572729394,6.481865471,5.798898862
AT4G34020,3.541587855,3.651001845,3.376719634,3.087046266,2.958168266,3.160055761
AT4G34030,7.164561751,6.883741882,7.241788929,6.41805085,5.904603764,6.041996726
AT4G34040,5.034560234,5.733210317,5.656425673,5.986078628,6.211032799,5.315465092
AT4G34050,8.745296796,8.215964493,8.29050849,11.59540191,11.55901192,11.48793835
AT4G34090,3.329574888,2.975548211,2.698593824,2.233186225,3.181297803,2.442406903
AT4G34100,6.048724665,6.050858695,6.084465036,6.270594498,6.146622715,6.274053594
AT4G34110,8.547030762,8.583418229,8.51687891,8.377879228,8.275063158,8.400785924
AT4G34120,2.651237546,2.688690985,2.591696222,4.334613544,3.806503247,3.119469012
AT4G34135,6.965961987,6.120806523,6.013014853,8.862587922,8.528907738,8.410805789
AT4G34138,4.810662694,4.42314654,4.247590989,6.472002797,5.279540224,5.681917602
AT4G34140,5.28132904,4.988519096,4.856145759,5.820701539,5.445585551,5.357942283
AT4G34150,7.127527384,6.474539246,7.168782014,7.39402272,7.864589927,7.88160183
AT4G34160,4.999116712,4.752263952,4.599691428,3.840277139,4.569309896,4.549766015
AT4G34180,4.789706243,4.534411462,4.587349019,6.285455304,5.339278507,5.212208482
AT4G34190,2.637127453,2.508575406,2.552165379,3.171153478,3.485380354,2.656771034
AT4G34200,9.100577368,9.375724816,9.522238696,7.925190008,7.946511753,8.02388843
AT4G34215,5.201492869,5.008081439,4.946727915,4.927075717,5.059459639,5.136641504
AT4G34220,1.863489672,1.888202382,1.995069485,3.924363728,3.263165945,2.741564324
AT4G34230,4.612556605,3.858501774,3.582068573,7.385456009,7.400454259,6.764409147
AT4G34240,3.268140598,3.090207666,3.285154592,2.22131745,2.095317524,1.988612901
AT4G34260,7.260964086,7.173532073,6.948325207,6.569122069,7.648230343,7.732177404
AT4G34265,5.828638402,6.07737126,5.789486853,4.397550171,4.614730304,4.815054176
AT4G34270,7.021679053,7.130424216,6.92769994,6.241422476,6.205305017,6.257990173
AT4G34290,6.105604777,6.769360013,5.853214546,5.108060446,4.678107203,3.764711195
AT4G34310,5.196587967,5.432301316,5.395625082,5.729916341,5.595336671,5.77409737
AT4G34320,2.383222792,2.734131091,2.778760892,5.768445776,4.658891482,3.884861882
AT4G34340,4.204970109,3.51831069,3.976486185,2.931293801,2.428941155,2.483032573
AT4G34350,5.956875777,5.531766838,5.729887859,6.092965177,5.689212582,5.736781267
AT4G34360,5.133858617,5.243519241,4.688644587,3.131001645,2.7429126,2.360628885
AT4G34370,4.544335939,3.498985649,3.738551022,5.106784713,4.712504088,5.045055042
AT4G34390,4.026632393,4.095730035,3.245383303,5.700809568,4.913776043,5.421253908
AT4G34410,2.338266832,2.379215795,2.162872926,2.594265197,2.412924545,2.468028311
AT4G34430,5.599397726,5.563111582,5.597349259,5.079583364,4.646019757,4.995300266
AT4G34450,8.228025589,8.155286371,8.11915805,7.382880549,7.360902437,7.89201131
AT4G34460,5.215995638,5.337344914,5.27771263,5.379875308,5.313887198,5.190334366
AT4G34480,3.274822776,3.886384955,3.676021242,4.979014567,5.065290668,5.656202796
AT4G34490,7.952717876,7.981804821,7.928100585,7.675222194,8.51909255,8.544382422
AT4G34500,4.874195429,4.991647524,4.784161158,6.715784622,6.767377483,6.826658976
AT4G34540,5.098069336,5.187574763,4.405383822,3.771796796,4.000981737,3.312219716
AT4G34555,9.559641419,9.683094463,9.550627659,7.333074802,7.774858156,7.836713578
AT4G34560,3.11048485,2.507610901,2.544068582,3.810117529,4.568302799,4.919947636
AT4G34570,5.009575055,5.025507409,5.666654439,3.474091453,3.970228293,3.691432403
AT4G34580,4.282780833,3.282066142,3.353954545,9.338922317,8.242477086,8.741179106
AT4G34590,7.756795409,7.811405098,7.83279346,7.69307061,7.906027265,7.847442453
AT4G34600,2.094410496,1.480248167,1.741907038,7.364540922,7.226473905,7.089398062
AT4G34610,3.433588821,3.231441401,3.121055709,5.292957387,6.082274105,5.229295371
AT4G34620,6.943684462,5.964317838,6.475945286,7.011109853,6.455901017,6.57702576
AT4G34630,6.097859993,5.66509313,5.697099246,6.140048405,5.774336028,6.174200219
AT4G34640,7.797815435,7.596908323,7.709754257,7.539224546,7.604441622,7.62120544
AT4G34650,2.040904764,2.018076667,2.162746272,2.314819027,1.940555498,2.10902967
AT4G34660,6.438537795,6.074986939,6.263485985,5.877132389,6.303849548,6.449799204
AT4G34670,11.2048735,10.93711763,11.1243321,9.130436771,9.164878391,9.451766963
