Sample.Name,Atha_Col.0_wo_act2.3_FLT_Rep1,Atha_Col.0_wo_act2.3_FLT_Rep2,Atha_Col.0_wo_act2.3_FLT_Rep3,Atha_Col.0_wo_act2.3_GC_Rep1,Atha_Col.0_wo_act2.3_GC_Rep2,Atha_Col.0_wo_act2.3_GC_Rep3,Atha_Col.0_wo_WT_FLT_Rep1,Atha_Col.0_wo_WT_FLT_Rep2,Atha_Col.0_wo_WT_FLT_Rep3,Atha_Col.0_wo_WT_GC_Rep1,Atha_Col.0_wo_WT_GC_Rep2,Atha_Col.0_wo_WT_GC_Rep3
AT5G25810,4.910987577,4.78493188,4.808048828,4.658272481,4.529662294,4.391564491,4.761559037,4.685427059,4.47745414,4.420939679,4.652312855,4.290438973
AT5G25820,5.218554751,5.464875849,5.847953505,5.412468774,5.229174074,5.598270291,5.44710137,5.424731741,5.576640309,5.525335679,5.112681592,5.554138576
AT5G25830,3.957484484,3.560075669,3.911483203,4.996588142,4.991374347,5.019672204,3.856282137,3.921471831,4.228923995,4.919264038,5.322568533,5.219983547
AT5G25880,3.008842901,3.000575781,2.954633272,2.664198743,2.828992635,2.731752513,2.666243256,2.710922053,2.6828702,3.009873313,2.645418844,2.792360731
AT5G25890,7.174815992,7.191048675,6.714921529,8.379983149,8.474054834,8.588909861,6.931645097,7.204130069,7.351022506,8.281352687,8.71150849,8.258740438
AT5G25900,6.662109087,6.84035216,6.860502821,7.014595386,6.914456827,7.114516167,6.902838605,6.937202988,6.83572467,7.07904604,7.085513045,6.953777522
AT5G25910,2.336265064,2.377222967,2.244595474,2.395620092,2.520811741,2.529598831,2.357804837,2.372086864,2.465538444,2.452315712,2.462359411,2.43595694
AT5G25930,6.517825761,7.087820175,6.744157471,7.018836291,7.122685922,6.820461171,6.810667027,6.22118644,6.619158985,6.864599445,6.830321096,6.913111621
AT5G25940,8.680308071,8.793937038,8.88241888,8.59726582,8.544179796,8.40309506,8.801071881,8.848595049,8.648504543,8.70733533,8.715730534,8.604862905
AT5G26010,5.222821659,4.976570281,4.938999362,4.816972778,4.609173678,4.514317361,5.202247238,4.728557971,4.94124898,4.656209438,4.680924036,4.681856779
AT5G26030,7.111388307,7.378241575,7.206518309,7.576667316,7.735346562,7.990788414,7.372475447,7.176655232,7.326136231,7.460862943,7.590967373,7.712609192
AT5G26040,4.415044488,4.50806305,4.83795463,5.043843446,4.583353388,4.78753451,4.81243336,4.722386591,4.641180781,5.166208333,4.76315479,4.617953322
AT5G26070,2.192135363,2.358436052,2.268997114,2.342347218,2.269259044,2.219881231,2.365906407,2.119733614,2.392458917,2.143924238,2.320227272,2.442893363
AT5G26080,2.838483347,2.698955055,2.965017449,2.907739579,2.84882647,2.906096528,2.851561937,2.95881806,3.13188052,3.164360085,3.517141743,3.386529135
AT5G26110,7.100003183,7.071777889,7.404809531,6.836474368,6.903536753,7.232972903,7.198281147,7.255113526,7.13298106,7.138690371,6.797519851,6.870414223
AT5G26180,6.178431516,6.266038203,6.350686976,6.145450039,6.021923378,6.179846569,5.971279406,6.265209547,5.884647128,6.104379185,5.778335278,6.052484339
AT5G26190,2.896628722,3.15442213,3.039599925,2.961812584,2.90755003,2.907990974,2.836053086,3.145937872,3.02195478,2.85917318,2.840689448,2.800387704
AT5G26200,4.327943584,4.625368393,5.324426317,5.258121168,4.543802469,5.012465961,4.469966877,6.729667773,5.344550416,4.972271714,4.384150758,5.561309421
AT5G26210,7.742430603,7.749702244,7.779166756,7.75964353,7.800763299,7.700996117,7.946523607,7.805984645,7.936191752,7.834826248,8.090097813,7.767748517
AT5G26230,4.932693945,5.24018836,5.319082642,4.697721647,4.094959101,4.583214296,5.41705893,5.396891929,5.177053393,4.334132663,4.325321501,4.455600215
AT5G26240,5.810505865,5.842941762,5.89170655,5.991034228,6.036977514,5.738748009,5.978215744,6.02774813,6.004395125,6.11861742,5.791580979,6.078932379
AT5G26260,6.623662204,6.54614017,6.305413412,7.061340728,7.1913076,6.645286795,6.004705729,4.522525219,6.255861561,6.866293643,7.162886866,7.400774736
AT5G26280,7.514056841,7.867556409,7.7615199,8.303841073,8.338636296,8.303320509,7.161105303,7.123509752,7.52875113,7.970450532,8.527514337,8.177296788
AT5G26310,3.856447117,3.795797236,3.624508817,4.069593535,4.285460989,3.810130869,3.924260537,3.857129795,4.070059559,3.927234803,3.915538114,3.998109708
AT5G26330,2.405078237,2.741154179,2.779248084,3.531796464,3.627616385,3.048427613,2.609482963,2.735257843,2.776865212,2.943268142,3.444418241,3.587285862
AT5G26340,6.684487758,6.703147618,6.055990577,6.950446088,7.402919688,7.009792272,6.910875519,5.883561385,5.899289099,7.220522145,6.751121314,7.002737628
AT5G26360,9.931255353,9.877801455,10.1644344,10.11756664,10.07729162,10.00437154,10.0192774,10.10330524,9.783409248,10.08155166,10.15310023,10.13613845
AT5G26570,6.010103949,6.089005664,5.955608407,5.981603627,6.034952246,6.203450345,6.101121298,6.487157422,6.017466081,5.962778015,5.931577708,6.099243535
AT5G26600,7.986576375,8.033956081,8.104320465,7.873739477,8.15916046,8.147573753,8.063789938,8.363094,8.035738267,7.99657127,8.0290258,7.928985234
AT5G26610,7.850091273,7.749528978,8.105376279,7.689701322,7.603064053,7.693138896,7.868112255,7.771318072,7.72335635,7.746091404,7.54172957,7.531271468
AT5G26660,3.994352259,3.791477302,3.964840704,4.368669233,4.632850784,4.163164096,3.639376891,3.912068926,3.659835677,4.136655089,4.213931083,4.524605449
AT5G26670,3.251980958,3.328671178,3.147519219,3.367361258,3.6465897,3.379382281,3.137641387,3.383714955,3.447445603,3.249327193,3.379875826,3.555305042
AT5G26680,5.66972353,5.535999926,5.942663121,5.49350955,5.683613578,5.869357647,6.004102938,5.537351368,5.646394365,5.791884701,5.568834777,5.564579713
AT5G26700,2.588689278,2.586943788,2.644470483,2.524514554,2.418896746,2.625894616,2.490723805,2.478045423,2.650539029,2.59316152,2.610697456,2.658148703
AT5G26710,7.89345624,7.992839461,8.16501986,8.561541802,8.364579596,8.233351537,8.035711192,8.351601727,8.2481989,8.207093827,8.193820322,8.44525328
AT5G26720,5.530790375,5.607846524,5.516221428,5.284096564,5.334811122,5.720822033,5.687629269,5.378724585,5.51862496,5.381485545,5.691739668,5.537438552
AT5G26731,4.879571795,5.164993211,4.419636891,5.267183047,5.807977433,5.066838861,4.432761845,4.538202825,4.862997441,5.360434199,5.926176421,5.503811382
AT5G26740,8.482554045,8.441856476,8.671871817,8.4675641,8.382333467,8.423812723,8.583893282,8.659983099,8.473420891,8.374322785,8.385468248,8.384760619
AT5G26751,9.165742498,9.108889681,9.134988657,9.301004224,9.262907227,9.136679959,9.041880738,8.978708197,9.081835861,9.176929296,9.050211505,9.143799179
AT5G26760,7.221161456,7.290549212,7.323144597,7.205411308,7.059442744,7.270251554,7.363034168,7.608979194,7.166112875,7.198564812,6.889327622,7.04542738
AT5G26770,5.397336179,5.725562078,5.788248671,5.257866097,5.17407438,5.226140542,5.370768275,5.338926415,5.339883385,5.503301005,5.156439971,4.828671991
AT5G26780,5.805825872,5.733889575,5.420927967,6.57937702,6.132068691,6.003213551,5.616895205,5.12697099,5.672382439,6.030154088,6.065689827,6.303985925
AT5G26790,2.857733677,3.139136698,2.975900495,3.062710765,2.841633466,3.329078807,3.065477752,3.109733374,3.246787202,3.182457051,3.252732465,3.238645269
AT5G26820,6.355023878,6.398944088,6.476263864,6.497264835,6.54454766,6.499698056,6.32665256,6.355124814,6.362368394,6.619683379,6.642579724,6.525953281
AT5G26830,7.851632314,7.926502913,7.960555584,8.188262303,8.100192171,7.922203432,8.079245847,7.930907836,8.192924407,8.144942293,8.208988358,8.22357611
AT5G26850,5.519325205,5.427594199,5.264813149,5.805732248,5.738013719,5.866428049,5.502795253,5.272595045,5.389936795,5.57243234,5.860852612,5.811522542
AT5G26860,5.556799367,5.359268468,5.751843011,5.268548388,5.478849716,5.65581897,5.42514013,5.57376433,5.417748142,5.502823706,5.312783945,5.408019463
AT5G26880,9.125353442,9.11261766,9.304178376,9.032130722,8.915364929,9.016649333,9.107176686,9.205499262,9.362401098,8.994371272,8.915245186,9.05206488
AT5G26910,4.939917362,4.757695596,4.491507607,4.224782214,4.890563114,4.584370542,4.698860746,4.761559037,4.88442841,4.479130428,4.590979083,4.568539803
AT5G26930,2.875832191,3.464992316,3.501502626,2.835385443,2.860710413,3.188164782,3.327857487,3.199995498,3.152825801,2.862156716,2.841196323,2.798144851
AT5G26940,5.115949004,5.038716864,4.910969132,5.046018784,5.045240651,5.177597322,4.819703926,4.798890165,4.866809702,5.11577431,5.132372538,5.054655384
AT5G26960,5.974075001,6.092609758,6.061340667,5.917125977,6.292418449,6.485414126,6.038784435,5.992287336,6.26385991,6.266207989,6.084863652,6.19010734
AT5G26980,3.649527407,3.639907553,3.947071778,3.886023266,4.019566664,3.905298032,3.680503917,4.297406321,4.019566664,3.832870266,3.842623048,3.832870266
AT5G26990,6.985425647,6.922972591,6.969782912,7.02190964,7.109278914,7.291727562,7.109590531,6.990877594,6.966117122,7.386446789,7.074767277,7.07392157
AT5G27000,3.48366836,3.510479853,3.486670555,3.548210131,3.699362234,3.15658876,3.488040956,2.941278267,3.601818577,3.210805913,3.832747673,3.036041821
AT5G27110,3.941179643,4.132376063,4.209282441,3.795208108,3.920847655,4.101157176,4.118116298,4.052072387,4.16699886,3.962134496,3.789203332,3.829200965
AT5G27150,7.705886054,7.830575826,7.628687619,7.690974519,7.796601431,7.624277651,7.821687536,7.871387041,7.59320001,7.789408969,7.821445533,7.887177359
AT5G27200,3.047594012,2.881926166,3.116730056,2.916594865,2.986831084,2.885785308,2.93338463,3.176719492,3.038897246,2.804450652,2.869139779,2.98471381
AT5G27210,5.891951681,6.015112251,6.056023615,5.962024247,6.212880799,6.096884756,6.069972888,6.055318445,6.025062352,6.374321886,6.333249702,6.125258267
AT5G27230,2.960794783,2.864094526,3.095509163,2.739584319,2.965689561,3.027722354,3.145508136,3.020685154,3.087642315,2.870030285,2.98539432,2.815995822
AT5G27240,2.411493132,2.331034809,2.435151641,2.504240713,2.342851501,2.552050916,2.428159214,2.377152549,2.511960532,2.500313654,2.372369686,2.548208604
AT5G27270,6.700565911,6.68658006,6.986807017,6.40136262,6.53436767,6.281189847,6.814380197,6.969039965,7.00731137,6.730362569,6.355977474,6.501695403
AT5G27280,6.90798374,7.158601726,6.92029521,6.582821684,6.750952857,6.758882802,6.939597549,7.113337545,7.078032775,7.009772995,6.804290925,6.592106469
AT5G27290,2.856348465,2.755189777,3.040525096,2.857973168,2.75259155,2.964610322,3.271095949,3.293022379,2.681032,2.78905543,2.817638698,2.950326183
AT5G27300,3.172254403,3.213805566,3.155714253,3.188815198,3.104358677,3.217232974,3.159876354,3.119184082,3.332413846,3.185346878,2.860607252,3.142421585
AT5G27320,5.860730312,6.091786703,5.896212463,6.07802501,5.947764655,5.687181434,5.958964337,5.880644711,5.70947302,6.09316486,6.204200409,5.856450219
AT5G27330,4.097877983,4.253858776,4.180608502,4.234431182,4.378042087,4.331800945,3.98284495,4.246620799,4.063187878,4.23013996,4.226001678,4.17448467
AT5G27350,7.853710098,8.159298052,7.786011858,7.772666763,7.905579625,7.931811715,8.027372488,7.989133113,7.979661534,7.831943166,7.862735733,7.815694575
AT5G27380,8.459041883,8.515256614,8.549525475,8.402448427,8.452266562,8.110928216,8.41612562,8.274792558,8.626887436,8.335419346,8.245777166,8.376656571
AT5G27395,5.414244102,5.172485326,5.732948623,5.469066994,5.292965835,5.710132096,5.412151537,5.450610733,5.548173609,5.510485119,5.471150544,5.682338978
AT5G27410,5.938131094,6.069814613,6.109466898,6.291236158,6.461544677,6.499110912,6.030649742,5.684817098,5.630418101,6.254934972,6.131012883,6.247806834
AT5G27420,7.139628553,7.1024356,7.026911265,6.996996593,7.094685201,7.313739522,7.061007395,6.728939207,7.053762909,7.035537459,7.088029171,7.002481757
AT5G27430,6.344011867,6.079196011,6.111255925,6.115327509,6.347976426,6.033341627,6.197844003,6.080533824,6.500231804,6.218087634,6.209253813,6.242907865
AT5G27440,4.171119176,4.205997864,4.233476832,4.08739713,3.947756924,4.097292826,4.187450803,4.098467629,4.096995983,3.921088886,4.355805331,4.017419315
AT5G27450,6.703559335,6.763732965,6.698114896,6.560065979,6.701518875,6.748725913,6.68836153,6.219599281,6.875941749,6.39021749,6.689098619,6.679234399
AT5G27460,7.157319798,7.001680794,7.353794594,6.798265656,6.788144635,6.708816118,7.085082074,7.226400168,7.06354159,7.030661986,6.862708298,6.91244646
AT5G27470,9.281674001,9.273496496,9.373035405,9.392743226,9.393831649,9.271262609,9.197880564,9.152209806,9.234584996,9.250047976,9.29825328,9.350416583
AT5G27490,5.028256794,4.836310881,5.163518213,4.86724521,4.901839334,4.646551655,4.919724524,5.059326916,5.054003184,4.99499535,5.212150192,5.192970322
AT5G27520,7.335159963,7.237798905,7.352735392,6.962727471,7.310160097,6.837468775,7.304536078,7.209753655,7.140411264,7.087928523,7.166824671,6.812862425
AT5G27540,7.691733249,7.653068834,7.959699045,7.642570655,7.590692498,7.66490157,7.593156753,7.862773241,7.82696467,7.661594665,7.531259902,7.493259215
AT5G27550,4.141480509,4.227158564,4.519908071,4.353822879,4.264150017,4.202866619,4.392469206,4.474376169,3.964949759,4.124758479,4.319601342,4.003831399
AT5G27560,5.774476095,5.804756547,5.924613847,5.533363891,5.459324182,5.292526716,5.828590984,5.981073544,5.885338608,5.542002634,5.596471992,5.721079338
AT5G27600,6.529768811,6.237752582,6.477675518,6.588318683,6.684807298,6.654363078,6.461083992,6.511765441,6.289068432,6.633326891,6.676181044,6.69980252
AT5G27610,3.054049842,3.411178388,3.000454443,3.666669075,3.296545241,2.997502623,3.263482304,3.341379733,3.478622122,3.262566885,3.34646807,3.108166018
AT5G27620,4.870641718,4.470322626,4.671814655,4.763757032,5.052745122,4.484634367,4.536826477,4.476459973,4.745722124,5.016457576,4.75814437,4.717997924
AT5G27630,2.643600349,2.691274748,3.012629587,2.671968949,2.738475978,2.590875394,2.671509632,2.894005916,2.829103649,2.621719966,2.76090898,2.911074622
AT5G27650,6.25312346,6.321064232,6.425971909,6.103426774,6.181913147,6.385077377,6.500773669,6.543448753,6.284626664,6.353427005,6.329010066,6.366605508
AT5G27660,3.945416643,4.449464612,4.54309298,4.365696116,4.385862432,4.440155756,4.666297666,4.745895327,4.677950535,4.435458239,4.271691741,4.304329059
AT5G27670,8.16567334,8.016664623,7.70185603,7.96919062,8.019868158,7.82057851,8.052879021,7.532568602,8.03507361,7.968897821,7.99967414,7.960981629
AT5G27680,2.779861286,2.790346627,2.629710168,2.714800169,2.590548243,2.782949377,2.542512201,2.698338017,2.484646379,2.704633587,2.529934165,2.728005728
AT5G27700,12.2471497,12.17148566,12.24086465,12.1131092,12.21395297,12.25045601,12.15877642,12.23548233,12.13615244,12.21222236,12.34859962,12.18776597
AT5G27710,6.063370664,5.922548884,6.003172206,5.932491467,6.068267855,5.794101417,5.968350162,5.92947975,6.112114966,6.169823327,6.007356238,5.518498359
AT5G27720,9.523194943,9.537164086,9.639685973,9.410410837,9.62418524,9.351748299,9.68365121,9.749891072,9.645443028,9.505274617,9.641223862,9.546720772
AT5G27730,4.705614098,4.716577756,5.159192033,5.042629312,5.020365189,4.886157957,5.059935343,4.876979957,5.097664042,5.184673691,4.958486333,4.951325667
AT5G27740,7.38375352,7.487476261,7.82703812,7.422922098,7.357938161,7.51272665,7.355490979,7.544681892,7.466511918,7.402906773,7.304983243,7.367713595
AT5G27750,6.200203347,6.170243118,6.37670429,5.855066296,6.091889766,6.385852816,5.953208101,6.477898,6.385080345,6.084652446,6.09875935,5.93768657
AT5G27760,9.196444767,9.253557676,9.07578058,9.263085977,9.335512783,8.889872215,9.218462167,8.733610123,9.328278548,9.260221492,9.18787378,9.21082359
AT5G27770,10.61576718,10.83163321,10.6476526,10.58974735,10.50748006,10.68095922,10.66853768,10.67824581,10.66967761,10.58569388,10.88292834,10.73968116
AT5G27820,6.136676636,6.100288158,6.081068262,6.318207528,6.204565037,5.723087713,5.965969156,5.541935338,6.186111542,5.817316016,6.010277341,5.877612079
AT5G27830,6.328053817,6.169953154,6.53549826,6.207654026,6.347976426,6.611916126,6.266985866,6.189565649,6.55162189,6.30003166,6.297848628,6.141283964
AT5G27840,7.477929967,7.298819078,7.178374142,7.291889573,7.443627741,7.625562657,7.450055066,7.423575217,7.374561739,7.527952247,7.444562175,7.464623018
AT5G27850,11.18085006,11.30535757,11.43709887,11.2458857,11.38820975,11.09591178,11.16544283,11.29265588,11.48319402,11.28222425,11.28847898,11.34897656
AT5G27920,6.484494873,6.591758352,6.463516267,6.852864055,6.862025384,6.857395076,6.640629849,6.558131591,6.292992191,6.851436919,7.147694395,6.877049264
AT5G27930,5.681807267,5.756702574,5.785315085,5.574897527,5.686425836,5.584776901,5.850896582,5.583584219,5.600283204,5.707380048,5.848606935,5.598254355
AT5G27950,5.565177399,5.866829334,5.497729418,5.42950662,5.518897233,5.468711605,5.639881432,4.951683629,5.427567416,5.537860813,5.568391429,5.531338683
AT5G27970,5.495512621,5.686573412,5.435217621,5.97376697,5.912764424,5.912071906,5.581188822,5.433481901,5.551702752,5.689492643,5.829163768,5.95567039
AT5G27990,8.751765218,8.837043956,8.954656186,8.78140421,8.808295402,8.838176494,8.825827254,8.952481846,8.97999645,8.834926562,8.707415191,8.656062927
AT5G28010,4.670395718,4.582952465,4.542946465,4.510060075,4.032769707,4.18147476,4.857859124,4.66213557,5.110524512,4.194202229,4.425256438,4.278306861
AT5G28020,6.799895366,6.871660675,6.545329961,6.358163557,5.9557184,6.368783675,6.947624511,6.441120296,6.805610364,6.24996237,6.278624677,6.507088194
AT5G28030,2.302910267,2.403290303,2.313388002,2.218150958,2.303675893,2.49249393,2.507183515,2.352421615,2.471714148,2.310584842,2.207365743,2.41375856
AT5G28040,7.122271156,6.935759935,7.038956603,6.931550154,7.043598793,6.848737427,6.855804531,7.005602724,7.069138255,7.13059143,6.949529927,6.871552858
AT5G28050,9.49018656,9.482949175,9.269587875,9.422624411,9.418999777,9.492361015,9.372743358,8.975242512,9.620154172,9.235655519,9.258505286,9.205464266
AT5G28060,10.25111451,10.37072835,10.10119636,10.01111305,10.19023896,9.755070417,10.1844715,10.14695752,10.26178048,10.07654736,10.2646902,10.30123094
AT5G28080,5.41981656,5.321384682,5.512597691,6.791912303,6.914674679,6.626488023,5.271946267,5.520107209,5.501571158,6.654721238,6.794576731,6.6913168
AT5G28150,6.450487153,6.366316406,6.330928781,6.26636293,6.40076719,5.941659742,6.581872335,6.383430258,6.724375257,6.284893623,6.330777534,6.403479627
AT5G28220,4.127808045,3.958621745,3.791560863,4.266498974,4.067488897,4.556466175,3.843777157,3.684141088,3.672950922,4.246285819,3.988931129,4.171649915
AT5G28290,4.174337961,4.421096277,4.111329832,4.120165879,3.42308821,3.879479459,4.111200492,3.955305108,4.020585551,3.461928285,3.881164114,3.972532848
AT5G28300,6.005069432,5.884124711,5.838130348,5.402539589,4.78637213,5.225196436,5.795272945,6.071342826,5.985907781,4.889587952,4.577872795,5.041364983
AT5G28350,7.613599508,7.679271034,7.611912322,7.751903044,7.683232157,7.768796823,7.62098875,7.647827483,7.481345482,7.683627891,7.700316101,7.76874804
AT5G28390,6.233671374,6.405371184,6.582800638,6.25833067,6.411325315,6.346212763,6.439088095,6.529543872,6.625036029,6.3474761,6.091200821,6.310721805
AT5G28500,5.394004564,5.627569122,5.48183606,5.01196468,4.705659134,5.050838734,5.570719057,5.551851305,5.908874105,4.840207119,4.632289171,5.13896701
