Analysis.Id,FLT_Cen_Rep1,FLT_Cen_Rep2,FLT_uG_Rep1,FLT_uG_Rep2,GC_1G_Rep1,GC_1G_Rep2
AT3G54920,8.112257017,8.19745222,8.431777327,8.35085707,7.641146818,7.569645608
AT3G54930,4.960668,4.867028487,5.279536752,5.280005149,5.054407679,5.159049756
AT3G54950,7.105184415,6.943798639,7.092576428,7.022103199,6.986421801,7.087843343
AT3G54960,8.505408047,8.709726074,8.650504359,8.623524005,8.758881664,8.720566061
AT3G54970,6.496027442,6.54421815,6.431039307,6.488174749,6.591727192,6.476957927
AT3G54980,7.808425821,7.690759135,7.751232988,7.819325555,7.568109855,7.568691235
AT3G54990,4.940408277,4.986795189,4.315126738,4.432842494,5.003648106,4.720160056
AT3G55000,7.008818675,6.957560383,7.170900147,7.096311916,7.119673787,7.259630603
AT3G55005,7.109988457,7.389910326,7.132835319,7.324656852,7.562772852,7.732984612
AT3G55010,8.844377077,9.115844725,8.844439298,9.041573652,8.815100969,9.247710857
AT3G55020,6.548264676,6.379495774,5.886881619,6.105708108,6.04258618,5.94392025
AT3G55030,8.825582111,8.57000292,8.797018652,8.883385679,8.623579871,8.832090656
AT3G55040,6.978301445,6.935650802,7.168255222,7.043634631,6.185104659,6.815036362
AT3G55050,8.066613978,7.99081881,8.268478519,8.375446415,8.450151895,8.268176014
AT3G55060,6.352841306,5.899634693,6.535639977,6.394721783,6.262315531,6.226231147
AT3G55070,7.743932343,7.761620691,7.544624686,7.423148382,7.888660447,7.922412612
AT3G55080,6.090533906,6.308174464,6.377606962,6.384406701,6.391122247,6.593154474
AT3G55090,4.198236224,4.467697591,4.271741913,4.057524932,4.355068106,4.290895365
AT3G55120,6.771480306,6.527723425,7.272697826,6.98278797,6.423863539,5.889683309
AT3G55140,8.119909037,8.128795366,8.3705241,8.50007213,8.456982369,8.507328222
AT3G55150,3.646050029,3.713721479,3.268403684,3.583500617,3.639489549,3.892571491
AT3G55160,6.069387405,6.211579151,5.915872231,6.180372245,6.085244961,5.953282606
AT3G55170,7.708356079,7.977981029,8.055694742,8.102862595,8.039413198,8.19567571
AT3G55180,3.429891189,3.538502305,3.120490802,3.433469863,3.447563122,3.591358266
AT3G55220,9.319821153,9.488261262,9.104206326,9.285153125,9.222763315,9.156975615
AT3G55250,7.10829051,6.837088228,6.912741348,6.846278142,5.932271559,6.130879901
AT3G55260,7.466406468,7.239743264,7.971339646,7.825225808,7.607470813,7.56564414
AT3G55270,7.376726425,7.19816026,6.938296744,6.909447547,7.666221804,7.023366382
AT3G55280,9.900012136,9.936799833,9.913520714,10.14882498,10.06402591,10.19380443
AT3G55310,5.449445541,4.963619551,5.456443008,5.157402348,4.876902604,4.891339351
AT3G55320,5.783726636,5.954670045,6.054706229,6.021429822,6.192006777,5.650150167
AT3G55330,5.077751101,5.187070342,5.007858984,5.050504556,4.969027748,5.078038583
AT3G55350,6.400995107,6.362181246,6.424013008,6.263161683,6.46977122,6.393292213
AT3G55360,7.694811326,7.745123771,7.747833206,7.837017074,7.793618074,7.515000982
AT3G55370,3.957100245,4.112502289,3.990198193,3.900864569,4.023168666,4.034128682
AT3G55380,9.063829851,9.178416107,9.025988794,9.203079394,9.085814873,9.328129082
AT3G55390,7.171385978,6.943534156,7.239297775,7.386871447,7.320209021,7.182609048
AT3G55400,6.633015641,6.75507086,6.867585559,7.077651269,6.928741463,6.904767883
AT3G55410,9.120232296,9.129589082,9.064040294,8.912629007,9.222834796,9.07274886
AT3G55420,3.607412869,3.756318829,3.70830258,3.636033935,3.449434447,3.528740621
AT3G55430,9.292845889,9.55164062,9.345287001,9.540043943,9.932143518,9.859215575
AT3G55440,12.17764443,12.16952988,12.10895046,12.0886907,12.00465314,12.07946602
AT3G55450,8.612682871,8.74867858,8.51426628,8.341088216,8.84896236,8.664524032
AT3G55460,9.984390843,9.990851296,9.800717494,9.77022587,9.814054822,10.01801976
AT3G55470,8.3200437,8.328570313,8.283505625,7.928334668,8.630962065,8.320145216
AT3G55480,6.967384163,7.043140831,7.18442729,7.090694966,7.174750181,6.724151495
AT3G55490,7.065514357,7.061815033,7.308425358,7.285416425,7.200922689,7.116751413
AT3G55510,7.14569803,7.300260354,7.303123939,7.361213912,7.197200286,7.351230904
AT3G55520,7.996303289,8.046209943,8.013699038,7.605112012,8.092017939,8.08277212
AT3G55530,7.579817785,7.500173563,7.514092167,7.43466029,7.312851834,7.15842566
AT3G55560,8.834355862,8.759238599,8.751877401,8.640952064,8.619051231,8.686935085
AT3G55600,6.822880155,6.677946239,7.069045163,6.840561001,7.093772352,7.363574297
AT3G55605,8.169111949,8.431126467,8.240399763,8.585613978,8.721008384,8.967021467
AT3G55620,9.794864424,9.854979414,9.902754348,9.95005278,9.834847608,10.04889717
AT3G55640,5.69744689,5.660806021,5.697403204,5.564864235,5.39516104,5.579201964
AT3G55660,5.574546926,6.008891937,6.186969529,6.347130407,6.523145433,6.423932804
AT3G55690,5.860872261,6.061922592,6.054706229,6.108317043,6.032819778,6.271785337
AT3G55700,4.826965143,4.967978292,4.782673507,4.862588073,5.167054566,4.913800791
AT3G55720,8.402188251,8.621344114,8.415277439,8.869186255,8.014192202,8.589713754
AT3G55730,7.672844609,7.587661099,7.226744224,7.497240642,7.626362792,7.500894745
AT3G55740,7.18402815,6.865767021,7.333540936,7.254795231,8.807565013,7.996889156
AT3G55760,4.800033167,4.916513367,4.846837989,5.405478849,5.253039764,5.498367824
AT3G55770,10.90220852,10.69584641,10.82173392,10.68491675,10.35192213,10.25617806
AT3G55800,4.457326559,4.515312125,4.449199528,4.77020539,3.94039822,3.954184725
AT3G55820,5.64803527,5.644081476,5.368014581,5.280697779,5.512256869,5.472934798
AT3G55830,8.479095345,8.271580371,8.561030385,8.463699971,8.22086008,8.154008497
AT3G55840,5.395896983,5.425890847,5.286998768,5.08789202,9.067738528,8.505874825
AT3G55850,6.480208541,6.453519374,6.389859189,6.533045857,6.945523141,6.788495438
AT3G55890,7.023552292,6.897336781,7.286339566,6.935894267,7.971199246,7.664137682
AT3G55910,5.566069688,4.946938294,5.660638526,5.405904918,6.354630436,6.331412827
AT3G55920,6.944190986,6.819821084,7.399731978,7.465555749,7.39268434,7.617803753
AT3G55940,4.066966148,4.367409186,4.530185174,4.182027812,4.126849986,4.384798468
AT3G55950,6.501912658,6.441303523,6.671451134,6.533362977,6.813469431,6.419645244
AT3G55960,9.565347585,9.374630693,9.277183055,9.182986829,9.296372452,9.215859342
AT3G55980,7.272463859,7.34944353,7.272503625,6.96038281,7.564490008,7.211398243
AT3G56000,4.762055293,4.284416286,4.786719908,4.578224807,4.097442275,4.094713249
AT3G56010,7.646775471,7.322308878,7.683602117,7.495883945,6.521314247,6.481491732
AT3G56040,5.759362865,5.644121302,6.345016708,5.934856125,5.04120991,5.02426589
AT3G56050,8.325335929,8.228869207,7.970277312,7.917618094,8.295208967,7.998512294
AT3G56060,2.954821352,2.827545065,2.988964482,2.801261963,3.002503718,3.067727245
AT3G56070,9.206603599,9.465436065,9.184108366,9.508524686,9.677099552,9.992922793
AT3G56090,8.106183603,8.351319114,8.474529957,8.823168755,8.317214602,8.546211273
AT3G56100,3.583299596,4.090862372,3.957095894,4.229010612,4.149064999,3.722655581
AT3G56110,8.649736009,8.67867247,8.740738561,8.652922071,8.647856939,8.664779626
AT3G56120,6.780553277,6.857540252,6.77150984,6.919986194,6.746011179,7.013254876
AT3G56130,6.660721487,6.502077396,7.177154819,7.160990901,6.502066907,6.810230262
AT3G56140,7.219242844,6.899708593,6.919415411,6.830820073,6.965374776,6.855350879
AT3G56150,9.408915373,9.488221965,9.40242255,9.378166297,9.309036937,9.467107659
AT3G56160,5.448591241,5.51004116,5.316076718,5.456960806,5.382015767,5.398767952
AT3G56170,7.680259706,6.873625291,8.005642913,7.353598378,8.138671481,7.573883968
AT3G56190,9.539037821,9.395491325,9.331270366,9.32404774,9.264324705,9.1482946
AT3G56200,8.266365479,7.997742069,8.153047539,7.879581842,8.459659468,7.836537753
AT3G56230,4.832787331,4.903028953,4.53724232,4.631347423,4.471523527,4.675959466
AT3G56240,10.52905298,10.50399464,8.264679662,10.63083085,9.761806662,9.535700946
AT3G56250,4.935347154,4.655879121,4.474137177,4.56193425,4.425621474,4.523724224
AT3G56260,5.11157666,5.200701635,5.016183847,5.093334467,4.898910832,4.888508902
AT3G56270,4.649434035,4.599296399,5.005101813,4.812130185,4.254158502,4.448763582
AT3G56290,5.518649164,5.572069176,5.372183284,5.344006098,5.086164069,5.148710829
AT3G56300,4.078621963,4.293617424,3.991342,4.213372683,4.224199904,4.491975687
AT3G56310,10.18954471,10.08154811,10.2297151,10.03802519,10.23445638,10.15633468
AT3G56330,4.909533547,5.101131857,5.010410987,5.240408403,5.261828666,5.227082503
AT3G56340,11.55109064,11.59397311,11.57276038,11.6549569,11.64804995,11.76598957
AT3G56360,10.0851672,9.846243404,9.92366314,9.530416166,10.31680585,10.11249735
AT3G56370,5.675208618,5.96304039,6.177463662,6.338187677,5.914927916,5.989349025
AT3G56380,2.529285416,2.632581593,2.504016914,2.585968434,2.559214158,2.697722351
AT3G56400,5.323807712,5.823114366,5.912878517,5.750218467,8.236034922,7.574437546
AT3G56430,6.100668197,5.954060384,5.966391169,6.233500049,6.302880006,6.322350795
AT3G56460,9.721592561,9.724943631,9.739408235,9.503607343,9.557347866,9.646613362
AT3G56480,6.580800374,6.711078701,6.901954257,6.822168438,6.850611298,7.220840071
AT3G56490,9.746185946,9.743823065,9.624368949,9.832363838,9.751209941,9.883978093
AT3G56510,8.813438159,8.687066468,8.855044863,8.873259878,8.543251392,8.675655033
AT3G56550,4.812385824,4.795630968,4.865974648,5.059379896,4.866500271,4.992786046
AT3G56580,6.974492318,6.766939523,6.756677777,6.869803062,6.482269757,6.526219932
AT3G56590,5.379670574,5.313198044,5.848609432,5.655566842,4.697784177,4.905282281
AT3G56620,3.539291812,3.686715207,3.332290388,3.515846432,3.192574472,3.522847865
AT3G56640,6.658532164,6.558541529,6.673653126,6.674577424,6.366725861,6.503090902
AT3G56650,3.98740233,4.334977749,4.057381246,4.133728297,3.955927999,4.060686035
AT3G56660,4.608643803,4.774978999,4.264753603,4.454552104,4.345613403,4.683442766
AT3G56680,9.418486281,9.439606889,9.280399863,9.366677322,9.090469732,9.313659877
AT3G56690,6.935708371,6.765329389,6.874026904,6.984210812,6.988496223,6.704675231
AT3G56710,5.621511479,5.619920341,5.976731624,6.001973675,7.578732947,7.375252128
AT3G56720,8.365282171,8.225111326,8.469064538,8.407995718,8.39058737,8.380012328
AT3G56730,5.917037245,6.128812386,6.133234876,6.2736273,6.252923934,6.188858931
AT3G56740,7.470926481,7.539019963,7.477187491,7.528679994,7.432210616,7.270747964
AT3G56750,7.755715846,7.707674521,7.66937793,7.662314451,7.54462725,7.624836404
AT3G56760,7.321915783,7.257137399,7.374158488,7.458305653,7.187352728,7.191050666
AT3G56800,10.3220394,10.41789011,10.4836192,10.61345874,10.68518595,10.72772008
AT3G56810,3.35312123,3.411323857,3.269587691,3.519181526,3.388786609,3.278121196
AT3G56830,7.336804054,7.202727669,7.318507724,7.178018444,7.030124041,7.179747104
AT3G56840,8.395660742,8.319836253,8.104858817,8.10864228,8.158113653,8.160514568
AT3G56850,8.438413231,8.498438273,8.216133937,8.314425127,8.06666086,8.212647228
AT3G56860,9.900499712,9.637408432,9.277568909,9.363346554,9.394208502,9.253040906
AT3G56870,5.914035482,5.961411635,6.155292722,6.264247684,6.058333024,6.333270649
AT3G56880,11.1017073,10.94115889,11.20480961,10.92422046,10.60267423,10.43499504
AT3G56890,3.487365139,3.607998375,3.577431384,3.708315936,3.639416025,3.661400313
AT3G56900,8.341389464,8.714053918,8.528543685,8.739826577,8.64991821,8.644321547
AT3G56910,10.35729784,10.48275482,10.40474684,10.38696674,9.847415388,10.2462038
AT3G56930,7.8377506,7.917304168,7.626329208,7.460832031,7.702959148,7.668588463
AT3G56940,9.28416172,9.13545814,8.942094453,8.970667473,6.812111512,7.185933687
AT3G56950,9.443461795,9.103666057,9.700847526,9.659057072,9.378034948,9.113974081
AT3G56960,5.391929453,5.301826407,5.406622342,5.450545439,5.457445717,5.525687906
AT3G56980,4.013240788,4.211907151,3.994824268,3.965124246,7.551634334,5.606218109
AT3G56990,8.068187681,7.913029635,7.684590231,7.708649019,7.625654304,7.820389453
AT3G57000,9.359156519,9.569805189,9.088430786,9.37426954,9.342383926,9.535851956
AT3G57010,4.163714225,4.097771289,3.994884569,4.161998606,4.186411043,4.184541005
AT3G57020,4.867166054,4.978615807,4.712827798,5.008327194,4.866053679,5.005367141
AT3G57030,9.367180564,9.51088789,9.220388746,9.496723879,9.147195531,9.514861659
AT3G57040,7.039864811,7.113900494,6.834240658,7.067215276,8.019617074,7.999802157
AT3G57050,10.95533841,10.88051979,10.57476848,10.51207152,10.43305464,10.55269163
AT3G57060,6.531779377,6.862824651,6.797228466,6.817878283,7.218978949,7.129767757
AT3G57070,6.731563869,6.662002218,6.313933927,6.368141017,6.93718504,6.725078675
AT3G57080,8.917454537,8.777078888,9.186732455,9.065425569,8.577979691,8.676319526
AT3G57090,10.66459627,10.78638167,10.58753532,10.64277298,11.29408881,11.21251681
AT3G57110,4.635301261,4.622356593,5.132392096,5.412589656,5.065042169,4.980055138
AT3G57120,7.51028714,7.533251026,7.766145954,7.440059768,7.727041199,7.537291122
AT3G57140,4.315812433,4.178473024,4.084571406,4.211384689,4.32845483,4.52661497
AT3G57150,11.53865903,11.51530361,11.53153098,11.50998621,11.27774471,11.50926324
AT3G57160,6.90449298,7.19807793,7.179169369,7.512961422,8.276465954,8.113745967
AT3G57170,7.394097612,7.130414419,7.398638152,7.326439474,7.313424899,7.183887679
AT3G57180,5.061868783,5.277835823,5.633398611,5.986105974,5.164330639,5.476971752
AT3G57190,5.483015134,4.926822745,5.24752505,5.222180288,4.445430192,4.544034933
AT3G57220,8.887830173,8.956241818,8.828965663,9.092630294,8.58623775,8.853958138
AT3G57230,8.883103571,8.498743278,8.919258595,8.959037549,8.894911958,8.985328358
AT3G57280,10.56624203,10.56582234,10.61461701,10.7446746,10.77366447,10.90817
AT3G57290,11.59524636,11.62107949,11.3605331,11.52175709,11.27087646,11.52116479
AT3G57300,8.463747486,8.350400696,8.316779092,8.35668498,8.124122772,8.187032984
AT3G57320,8.809774639,8.866274418,9.045323125,8.947209114,8.564973443,8.649664188
AT3G57330,9.988594824,9.847593677,10.17376257,9.886139707,9.988171541,9.869594586
AT3G57340,8.957034894,8.886364714,8.760529124,8.912886736,8.980703598,8.973702787
AT3G57360,7.916940139,7.867973995,7.946130507,8.069482757,8.47088974,8.525155759
AT3G57380,8.383816973,8.124514035,7.991744474,7.860353944,8.298856945,8.020712675
AT3G57390,8.338498644,8.286873049,8.101233597,8.06589832,8.52208235,8.329265935
AT3G57410,9.582771563,9.490420743,9.253853966,9.02965871,8.992190785,8.758879721
AT3G57420,8.047412588,7.730550035,7.718939705,7.781131225,7.943596378,7.713235048
AT3G57430,4.86235987,5.051904705,5.06268683,5.227459601,5.337641104,5.115673501
AT3G57440,3.875746355,3.935500206,3.886078411,3.866672964,3.860593218,3.868353347
AT3G57450,10.45404917,10.54711707,10.48392981,10.53282864,11.13254729,10.90822209
AT3G57470,6.29221843,5.822735064,5.985581638,6.079767097,5.753360813,6.044989731
AT3G57480,7.899820672,7.672425184,8.168752712,8.099455214,8.999057233,8.594691004
AT3G57490,9.554910133,9.300059629,9.594033659,9.905397197,9.4378987,9.794036234
AT3G57520,9.069876718,9.193572288,8.846242902,8.797106318,10.27064805,9.462364165
AT3G57530,7.779722613,7.724188232,7.694353849,7.504854435,7.532733388,7.439767761
AT3G57540,5.430493965,5.086062543,5.67415582,5.388817565,4.564653328,4.686630213
AT3G57550,9.391196015,9.075516313,9.073964655,9.130585098,9.677739895,9.218759532
AT3G57560,9.56478744,9.478675628,9.302965831,9.446683791,9.386441054,9.420324019
AT3G57570,7.601024077,7.616294669,7.522273322,7.470635313,7.166639726,7.260279537
AT3G57610,10.36486476,10.43459917,10.1728513,10.31552015,10.29257344,10.43546293
AT3G57630,7.066240441,6.501948456,7.183687002,6.861523833,7.064495303,6.620718354
AT3G57650,11.07909905,11.19104669,10.98741989,11.08226392,10.79644382,10.87315378
AT3G57660,7.779924311,7.855537313,7.511603924,7.617648935,7.484306362,7.451019489
AT3G57670,3.034882871,3.237841149,3.317982184,3.270106167,3.001332702,3.152922547
AT3G57700,4.940108149,4.542939041,5.767934214,5.334879653,6.29766246,5.819715945
AT3G57710,6.597109799,6.671438336,6.656626522,6.752799519,6.215927323,6.376604836
AT3G57720,4.552622351,4.515312125,4.456119979,4.630795504,4.732039541,4.563689974
AT3G57750,8.133090619,7.800671101,8.220442749,8.186449073,8.322090907,8.10943078
AT3G57760,6.01433986,5.788342704,5.745589291,5.782635363,6.316764256,6.335662227
AT3G57780,7.902918373,7.901273406,7.495005529,7.935499664,7.127674242,7.036892723
AT3G57785,10.67277825,10.47848695,10.7810755,10.75354872,10.4677894,10.44366785
AT3G57790,7.896543325,7.219714093,8.265071182,8.05790866,7.704741556,7.738629964
AT3G57800,5.836914669,5.605386356,5.968015317,5.824436526,5.755577612,5.7906239
AT3G57810,6.332728076,6.301176368,6.356447986,6.168724458,6.581941583,6.788464788
AT3G57830,6.934297715,6.659169977,6.925496641,6.760089302,6.251922534,6.443055843
AT3G57860,7.070640939,7.353178246,7.060131756,7.718917795,7.75365447,7.844792034
AT3G57870,11.99399811,12.03530047,11.63710042,11.72544233,11.95218054,11.9013944
AT3G57880,8.721274131,9.089957407,8.654872736,8.726600216,8.799574816,8.899168979
AT3G57890,8.725959335,8.867457944,8.7238669,8.786790087,8.738101153,8.75091259
AT3G57920,4.286626424,4.338809814,4.30905467,4.385963534,4.348309297,4.536611258
AT3G57930,7.246409118,7.134653333,7.41177903,7.479383577,6.977978404,7.279750865
AT3G57940,6.806419621,7.024845371,6.622790538,6.718234088,6.689660948,7.109448098
AT3G57950,4.008791552,4.136445342,3.965253144,4.056460526,4.100346231,4.031072107
AT3G57970,3.961278775,4.083388024,3.925443139,4.083517806,3.925177997,3.967638777
AT3G57980,3.798042909,4.150530272,3.858180759,3.99869849,3.940732124,3.920580037
AT3G57990,6.986402105,6.903467913,6.86149995,6.75506128,6.376215214,6.608287619
AT3G58000,3.471122745,3.616431142,3.702072299,3.811710257,3.414911675,3.658125954
AT3G58010,6.657959867,6.826442862,6.921208838,7.008240305,7.005925932,6.94145031
AT3G58040,7.110706804,7.02208445,6.836174868,6.919681443,6.863007671,6.707417636
AT3G58050,8.351537194,8.257752176,8.138594938,8.019509385,8.291569819,8.063768798
AT3G58090,4.359085965,4.464080414,4.404176459,4.614238217,4.421723244,4.481627199
AT3G58100,5.520167201,5.823401099,6.23493985,6.765969457,6.344868624,6.2293876
AT3G58120,3.415949787,3.494411689,3.446981047,3.370782062,3.375080983,3.260767498
AT3G58140,8.734894975,8.735193529,8.504728438,8.575182234,8.547686077,8.615095154
AT3G58160,5.131260847,5.227408074,4.939601207,5.057953188,4.983839592,5.372764708
AT3G58170,8.877822638,8.925522172,9.035373998,9.086817338,9.055984393,9.048456141
AT3G58180,9.235353204,9.049992974,8.990617198,9.297237709,9.213874566,9.356010047
AT3G58190,3.702453678,4.046873848,3.840762562,3.786197663,3.703326586,3.86380464
AT3G58200,8.459951627,8.240012265,8.64401863,8.60737059,7.781167286,7.943466515
AT3G58350,3.184180907,3.117066282,3.210781477,3.142322081,3.148513843,3.317482471
AT3G58460,7.820007388,7.917146351,7.834324769,7.850250446,7.698404688,7.875744443
AT3G58470,8.793850907,8.745750885,8.667015189,8.794708627,8.594567823,8.688317128
AT3G58500,10.37187712,10.27436167,10.05990733,10.12314943,10.01053758,10.05303215
AT3G58510,8.767001781,8.189034361,8.558800621,8.739160971,8.693800931,8.619223428
