Analysis.Id,ARG1.KO_FLT_Rep1,ARG1.KO_FLT_Rep2,ARG1.KO_FLT_Rep3,ARG1.KO_FLT_Rep4,ARG1.KO_GC_Rep1,ARG1.KO_GC_Rep2,ARG1.KO_GC_Rep3,ARG1.KO_GC_Rep4,WT_FLT_Rep1,WT_FLT_Rep2,WT_FLT_Rep3,WT_FLT_Rep4,WT_FLT_Rep5,WT_GC_Rep1,WT_GC_Rep2,WT_GC_Rep3,WT_GC_Rep4,WT_GC_Rep5
AT5G44920,7.896102622,7.66060133,8.192815171,7.94748457,8.334684047,8.141170821,7.979586309,8.021759482,7.692186211,7.839961319,7.182798917,7.45105612,7.412086877,7.402539605,7.604491874,7.523382517,7.405946785,7.62587256
AT5G44930,2.109790146,1.859411853,1.802108888,1.953594515,2.046965786,2.092610759,2.077686683,1.908244027,1.941254199,1.839810952,2.020625663,2.154889267,1.948592557,1.987252336,1.92714614,2.134723759,1.767177156,1.906373632
AT5G45000,1.978064066,1.986256696,2.005923361,1.843527281,1.799048505,1.950257409,2.019059582,1.995992406,1.823590919,1.95659694,1.948206114,2.004657836,2.092218855,2.126144278,2.078570962,1.969997799,1.808206394,2.216430949
AT5G45010,4.971881952,4.460083919,4.197190098,4.630949844,4.80266074,4.443265608,4.940130072,5.163743349,5.105113897,4.729460633,4.738692655,4.436527763,4.093902429,5.067975062,3.791625471,4.631543054,4.265307369,4.105833403
AT5G45020,2.435849433,2.334672543,2.403069058,2.314113655,2.218977436,2.179671349,2.404147944,2.344649045,2.246373749,2.233888748,2.292704691,2.389512486,2.053567104,2.414593571,2.617987103,2.359301144,2.054966991,2.215407161
AT5G45040,2.573956254,2.629796226,3.153021765,2.887740943,2.931430992,3.623744052,2.775857165,2.687653332,2.349396238,2.955267733,2.44585928,2.6222288,3.341384905,2.8078524,2.781080527,2.703763099,2.575340815,2.687712099
AT5G45050,2.411273499,2.390578566,2.398859969,2.309841289,2.477448363,2.540459471,2.296627313,1.927279199,2.286091874,2.368998287,2.407002219,2.270525142,2.349396238,2.206058614,2.370508738,2.436105007,2.503584933,2.165805806
AT5G45060,2.423331827,2.221957356,2.534913569,2.369707972,2.47066406,2.299956864,2.251064973,2.234907884,2.007922426,2.750105991,2.207820743,2.282790277,2.451142502,2.243062724,2.336266284,2.340082412,2.149196065,2.268058357
AT5G45110,5.878391304,6.137638869,5.621284836,5.826558623,6.145386263,6.229807176,6.251412684,6.089054891,5.497553446,5.549692273,5.531201865,5.433736011,4.764479903,5.212763541,5.162092361,5.351930757,5.501778802,5.629980212
AT5G45130,11.01881083,11.1006159,10.78085268,10.78548371,10.98584378,10.79164853,10.93218262,10.87777337,10.72164861,10.69348286,10.751548,10.79232106,10.83280959,10.72965916,10.78260404,10.79053302,10.82529378,10.73346753
AT5G45140,3.953651173,4.206807754,3.544053141,3.96401756,3.828008287,3.767579309,3.894656093,4.45045241,3.700150812,3.771585904,3.820557396,3.753409055,3.233679259,3.636667452,3.786094228,3.745958164,3.728232328,3.284534115
AT5G45160,4.624464764,4.024104282,3.167737748,3.943218726,3.481269869,3.166504833,3.761349099,3.888606402,3.774074366,2.845113825,3.602119441,3.567102585,3.235731126,3.382592397,2.878315056,3.457804299,2.855304765,2.866772708
AT5G45170,2.765432347,2.500712552,2.709746507,2.949506912,2.739240738,2.725829608,2.682758683,3.037731128,2.719272116,2.820238922,2.685834187,2.849507916,2.892562082,3.379000551,3.572376391,2.76056495,2.305813111,2.924009851
AT5G45190,9.315240045,9.341781493,8.867022912,9.2774364,8.656105394,8.617956288,8.989881234,8.958257898,8.635341258,8.905087214,8.726380783,8.973835741,8.67612705,8.442291746,8.574414663,8.671252072,8.465235096,8.223142228
AT5G45200,1.912836739,2.033565163,1.867469378,2.133536325,2.070841667,2.264975928,1.928739572,1.973433658,1.772756912,1.753066397,1.972014548,1.987651223,1.864652138,1.997048025,1.871123338,1.910030385,2.165179253,2.251820913
AT5G45210,1.720438385,1.898851807,1.989974158,1.963673637,2.006488287,2.212276997,1.935584041,1.728658344,1.91194487,2.115384661,1.868847793,1.860102961,2.079305873,2.198713535,1.92661658,1.860651769,1.963734811,2.164569077
AT5G45250,5.173280407,4.536196131,3.460285355,3.77063244,4.066146655,4.369449562,3.809494247,4.238054074,4.589219437,3.440133288,4.170870019,3.417586189,3.711156317,3.679973659,3.615610677,3.621030387,2.485840948,3.46214795
AT5G45260,2.135345605,2.270917428,2.011328921,2.130219312,2.034094588,2.429841146,2.3289603,2.168791438,2.419686458,2.229854662,2.275783647,2.264200295,2.255841583,2.146655568,2.233136686,2.216273893,1.893443752,2.255122651
AT5G45280,3.432275603,3.484203283,4.132400059,3.858848586,3.68858822,3.500696927,4.210196893,4.184862495,3.660483083,3.804860247,4.642150846,3.980040267,3.633308431,4.423128592,4.004416887,4.410769732,4.714747456,4.943863749
AT5G45300,2.673227713,2.466422296,2.482745346,2.387985045,2.503679637,2.424431295,2.571415743,2.620057471,2.595091934,2.345119677,2.261607694,2.50035756,2.494628809,2.447654344,2.637122803,2.336374217,2.695395807,2.792774754
AT5G45320,1.886960797,2.202215687,2.078779583,2.104891269,1.940974797,2.010322892,2.096288701,2.138180844,2.027448658,1.928261013,2.080211005,2.368359661,2.116599411,2.115812376,2.107116284,2.091999629,2.038803921,2.282584391
AT5G45340,2.41393405,3.07662794,2.075201231,2.900546857,2.611171944,2.854595485,3.23029336,2.66587021,2.447535442,2.451880975,2.682119154,2.466536618,2.266115784,2.788882325,2.605848929,2.92782944,2.158741647,2.594898723
AT5G45350,6.336093603,6.31392085,6.842810299,6.256221832,6.257750756,6.538261498,6.349205129,6.192246647,6.181622502,6.505034084,6.519499343,6.835832102,6.473539003,6.863017815,6.959597836,6.94017723,7.171281155,7.788454878
AT5G45360,8.644194531,8.655809482,8.66343974,8.513879348,8.599124414,8.560983718,8.5528148,8.633501674,8.552230623,8.50390469,8.497583881,8.584303636,8.529260615,8.389226625,8.465640087,8.598124146,8.530074056,8.291666661
AT5G45370,2.578920357,2.642446268,2.622589911,2.759283386,2.305826896,2.847020836,2.698366506,2.764064715,2.605475843,2.393692797,2.755581916,2.540760737,3.077530247,2.554007512,3.198027991,2.532790151,2.82904486,2.996139636
AT5G45390,6.262468937,6.18892766,6.781660307,6.263569546,6.063490925,6.107219687,6.316203885,6.435450356,6.274751194,6.331837351,6.208322336,6.253853989,6.324976467,6.209389748,5.695191284,6.249643176,6.071004925,5.260656622
AT5G45400,1.832647725,1.907516851,1.732836465,1.918648064,1.743393541,2.16502793,1.854270964,2.044595007,1.80838986,1.720929005,1.672946797,1.777173793,1.785015358,1.809512731,1.676234547,1.841111132,1.792968146,1.811909636
AT5G45410,8.758843361,8.744185683,8.907974678,8.530563095,8.82045728,8.813860642,8.690011789,8.492742612,9.10407267,9.101745668,8.947264335,8.869234694,8.98982912,9.105965657,9.367695152,8.811201048,9.180738907,9.295589045
AT5G45430,7.476576599,7.235140738,6.768275569,7.298822431,7.073246162,6.880263424,6.884032791,7.169057275,7.294198115,6.701495108,7.089280444,7.110229586,7.019429274,6.803418746,6.416504599,7.003991783,6.749702992,7.09233491
AT5G45470,1.806263039,1.99672796,1.923224994,1.788246932,2.035307619,1.871978658,1.95525756,1.804579893,1.865421277,1.817348552,1.879013366,1.740813256,1.801847469,1.941041243,1.729834513,1.717392728,1.769867696,1.890627123
AT5G45480,1.877736979,2.035937108,2.007670047,1.792639164,2.032243033,1.942907297,1.880128515,1.819425329,1.790219684,2.23621126,1.964350713,2.151255823,1.781008909,2.255741542,1.978973284,2.069785234,1.916754862,2.118068999
AT5G45490,6.352859276,5.526696553,6.50243261,6.523692427,6.515179357,6.002714848,6.648044393,6.612903804,5.527781204,5.078941826,5.192461903,5.393209414,4.998036681,4.964116729,4.76095045,5.372050545,4.487930545,5.414050973
AT5G45500,8.425399577,7.787489132,7.851922335,7.791797322,8.180655376,7.68467062,8.091665099,8.07741685,7.911485193,7.417277408,7.722425264,7.599211659,7.469072084,7.68242899,7.121959426,7.843261746,7.580531381,7.661658974
AT5G45510,5.088549214,4.854235664,4.567071016,5.143401029,5.040524822,4.607754646,5.082302366,5.08397208,4.920171307,4.705253275,5.315507564,4.460005998,4.096318785,4.513501748,4.498813867,4.255400358,4.531827978,4.782672714
AT5G45550,7.590693261,7.714731728,7.446765342,7.694949113,8.030609893,8.070739122,7.70987286,7.636422408,7.534081001,7.700624362,7.643558097,7.368412793,7.810558475,7.68733955,7.921351406,7.802267083,7.774685776,7.732965175
AT5G45560,2.034755815,2.066285467,2.146673678,2.074064904,2.089525557,2.409732654,2.245227031,2.328026689,2.035830053,2.201693571,1.948219829,2.200895445,1.984933097,2.166054996,1.902135733,2.0429145,1.997317774,2.029029702
AT5G45590,3.133213951,2.97302533,2.763516808,2.956173809,2.608965234,2.559803283,2.734001503,2.950040682,3.010293658,2.762911554,2.561889052,2.485470744,2.559986853,2.718421477,2.896209901,2.884739914,3.187498285,2.832749676
