Analysis.Id,0point09G_Rep1,0point09G_Rep2,0point09G_Rep3,0point18G_Rep1,0point18G_Rep2,0point18G_Rep3,0point36G_Rep1,0point36G_Rep2,0point36G_Rep3,0point57G_Rep1,0point57G_Rep2,0point57G_Rep3,0point57G_Rep4,1G_Rep1,1G_Rep2,1G_Rep3,uG_Rep1,uG_Rep2,uG_Rep3,uG_Rep4
AT3G12770,19.21333785,14.07983632,22.39308401,29.88418303,19.7595109,17.07773392,20.94120041,16.30495119,22.69322008,21.21818637,11.12072835,34.31827857,24.7921345,23.63683144,22.68225584,15.23602254,27.09372175,24.69956609,23.53745026,14.04909368
AT3G12780,12051.05448,8864.071889,7486.514233,3950.493329,4535.643997,3611.164321,5307.721922,2227.315645,6547.207829,9051.312801,4459.52786,3223.156514,7459.780484,4113.659605,5342.194269,13179.99923,5328.851605,9918.452922,4373.05009,5054.109147
AT3G12800,1219.764404,1128.903052,1120.895617,1371.999142,1030.304778,1265.408491,1101.774892,1288.204901,1162.255252,1115.133761,1182.749975,1344.501499,1174.482209,1105.567535,1025.779297,1073.141374,1126.820056,1082.058515,1105.545693,1088.953216
AT3G12810,604.9388874,568.6460492,478.4488165,660.708806,512.3674019,497.6267017,529.9270549,756.3711826,519.2581283,569.8460704,519.5595525,717.7403382,626.1964984,620.570479,501.3955525,596.0964686,458.9535936,604.2357917,522.8511655,758.2945436
AT3G12820,37.07367716,24.79166326,25.04495847,32.93049598,36.85337595,28.15096,35.25398284,29.81127475,29.01289352,20.19829463,33.31412548,26.3418764,24.76890866,25.4496344,25.23150656,39.16515113,30.64033584,29.58637765,27.8759128,29.74612929
AT3G12830,63.65031336,88.4435666,110.0989877,67.97017245,130.4435092,102.7659418,113.6245978,140.914568,192.6650647,138.5393746,157.536894,84.31649657,246.1049466,133.8067656,158.0619769,202.6348353,83.82704188,93.73607686,96.82650827,104.9187553
AT3G12860,134.4772347,86.9404432,112.850869,128.8004711,126.4649023,147.7299551,101.4116439,86.92708843,124.5035033,73.76675905,90.26527733,152.1938569,130.3897254,131.8429946,95.8139609,71.83712885,123.7263518,104.9548267,67.64531805,124.6141578
AT3G12870,46.4698023,37.18695512,66.23296344,42.22073247,84.32948288,55.43250758,51.85367048,33.86228151,69.24329731,26.29478871,28.10574682,32.48959413,81.72965648,49.16092245,24.0354534,53.75224756,75.58304949,72.75735534,13.1992633,50.68467413
AT3G12920,357.8840282,345.1748981,351.9514999,272.0014807,364.9168632,408.1939873,391.3688642,415.446301,226.4651987,560.8997477,492.4804806,213.7149337,252.5184424,301.0221933,484.3629894,273.6047056,319.4400435,330.8519962,446.8644304,356.0635011
AT3G12930,289.0404753,227.462567,155.7859501,149.359954,130.433122,124.8070778,153.2916179,107.1428368,157.0139512,250.7152785,136.6533557,124.7982759,144.1695026,172.8737807,138.2991665,248.3021643,141.5702184,229.5085726,123.3485591,136.5926959
AT3G12940,162.142754,186.4536514,154.78801,151.3854801,154.3753005,155.4296321,129.8563396,138.0415997,133.6274724,195.7513965,151.7398657,150.0456945,152.9800406,130.2887482,152.5994435,175.7523377,133.4262241,167.922881,158.437463,134.3534602
AT3G12950,477.3111379,437.3263982,354.7128669,347.2805281,345.130599,380.7034016,379.1369124,425.3192312,433.4619601,399.0950488,427.1751412,489.2800631,334.2339533,377.2675595,396.2728753,359.8502153,393.4241732,385.3266043,408.9930639,393.419524
AT3G12955,5.048387747,7.428897701,4.47346114,10.29410197,17.13179676,10.09546857,11.03819291,9.466246703,12.62560596,4.047314254,5.226689028,154.3753646,11.02027623,16.3988644,19.01336465,25.43886123,15.37293602,7.393533104,10.24982147,19.17823565
AT3G12980,526.260505,558.3848284,399.4180951,419.5501225,451.5876753,433.2840035,432.8048166,565.6031033,389.8000098,531.4139067,460.8007298,607.7474286,429.6626872,436.3350748,474.2618314,449.5794979,388.2153515,438.6466882,426.8813346,567.9279455
AT3G13000,395.535903,516.6012398,417.8782025,222.8162131,325.7819565,234.3272152,382.2235703,93.52257463,236.211656,349.1203778,236.1467719,170.2602268,267.951192,155.0072074,253.6077145,302.2239467,331.161829,474.0640849,286.1579356,304.8613564
AT3G13020,18.20075331,11.59323303,25.97450842,25.76090201,21.07722942,23.1107863,15.4315068,23.09329166,15.65690803,16.16736787,24.20246069,29.03397953,18.36467224,22.73010118,22.05854962,37.7306116,14.13852612,41.98470721,11.76603956,21.0661257
AT3G13030,200.0661427,242.9595597,211.3482228,158.3842739,190.4081536,190.4937437,200.5826355,138.3393703,157.5340728,209.2663327,191.390948,139.7905599,152.2916134,193.8882307,199.5524652,172.253855,191.1755854,208.9269309,215.5079651,204.9289984
AT3G13040,578.9058482,608.9699792,567.877945,502.5216202,401.3989795,366.2106539,442.6546415,489.7946295,580.3358329,650.2957356,502.5804089,530.3078897,434.7145699,394.8287267,427.3164492,647.9458145,463.8153532,558.2407655,440.0045457,374.7590664
AT3G13050,122.007547,142.0167832,160.5237041,175.0347764,189.1611602,172.6420704,152.3021559,147.3055346,161.3258564,149.9278156,134.4994242,143.0123759,157.0699982,169.8527134,160.9847455,158.2273288,138.4558333,148.8180003,127.3597083,133.5143614
AT3G13060,703.8754117,772.085854,682.5854817,718.5049219,717.3826852,806.6290647,711.4960777,738.8273778,764.1571537,809.2221399,807.4839696,791.2711938,714.6559065,655.0062285,842.8489539,725.3171239,699.1163777,686.4436551,706.6555584,766.5241608
AT3G13062,708.3896409,642.7665103,502.5960839,327.6783061,472.0592129,386.3666561,405.3118927,421.9042193,467.8084268,788.7027889,548.8661908,377.0917339,432.3887388,350.0093539,535.1092131,509.4339643,583.5727235,658.9745641,513.1647234,381.3206339
AT3G13065,64.72433339,132.5422405,75.24581011,60.80256368,86.93979858,43.18416153,47.38905426,80.18821795,58.66084769,129.3191578,92.89751681,132.0180047,36.72878224,68.17469656,75.5816647,108.8173705,85.97383273,83.98933688,91.23233209,73.78898175
AT3G13070,643.1957002,506.1415326,426.3917354,424.5863178,405.7194579,394.6878827,433.115506,322.1082857,409.852066,460.7010901,432.4300975,392.5304905,343.4142332,410.8682933,413.18564,499.1111721,425.1622318,440.9416595,419.3697075,382.9932111
AT3G13090,34.39218319,21.5484356,38.52496087,40.19747478,47.4189828,54.19328011,35.25869379,29.92082573,25.78033293,35.35356631,42.53098666,34.34024154,34.89162999,26.35292191,28.31958772,21.03268513,20.01039595,28.41704227,45.64620806,28.13904179
AT3G13100,96.62021622,73.39945267,119.1079195,122.8560104,110.7501494,159.5598542,132.8356432,103.4571629,93.27563625,87.36493682,125.5765333,95.20896937,118.0991104,112.0283131,99.98448121,96.29926757,78.03205614,96.30657254,132.9922332,123.5536705
AT3G13110,929.214326,653.3062488,700.3958882,807.8407363,765.3746041,935.6001705,794.7526957,964.3700199,882.4507264,782.1242471,806.505585,861.2724957,875.0797289,669.2098124,769.0108093,658.1383811,816.5784009,859.4041971,942.6444393,902.1686538
AT3G13120,2022.722256,1619.349522,1009.4686,609.2403342,574.6270969,606.7048465,792.141502,437.654567,825.28228,1485.616643,701.4185297,561.8739679,896.8706567,973.7375798,850.4255196,1691.115628,755.7709078,1256.155645,608.4488445,857.1226978
AT3G13150,56.62474207,48.85753527,60.90588776,72.13068055,82.99152222,70.33646176,61.72583538,50.26235977,57.92956884,48.501962,60.83336709,133.7331471,78.96806769,79.1004065,47.26775173,45.71191931,81.29588374,71.62129561,44.12306879,82.51022096
AT3G13160,137.4901693,129.1259943,149.5553469,189.5748854,173.8960691,141.7686718,116.8611295,108.6084721,138.7112262,110.1601894,124.9171987,167.0970898,150.5930184,141.8743797,116.6825402,104.5086273,166.2092455,158.0155194,116.1207881,145.5724984
AT3G13170,3.669994293,3.444145101,4.37951101,8.0377082,4.974878137,6.355978295,4.163958901,12.1204681,7.975503807,7.689453832,4.088049579,10.88410498,8.668617441,11.55224954,7.740483908,3.266528523,6.02532645,6.623910095,6.73478566,13.23054364
AT3G13175,18.17433236,18.15982755,35.78789184,50.44135968,34.26352763,30.28567376,24.28384718,33.80880622,31.56272077,14.16550196,24.82692615,31.57727453,28.46902856,60.12854554,27.25170539,14.53636555,40.20538425,14.78722607,20.50010824,45.33197339
AT3G13180,232.5721857,228.5676555,143.3109088,149.4163375,138.3182106,92.43406398,132.2660797,116.8359045,136.1925516,177.8360207,119.0528793,133.740765,136.8164229,212.7447493,117.211781,230.0034396,144.9088261,179.0602792,108.8459047,158.018717
AT3G13190,113.6845977,78.12417947,104.7857772,92.97657448,92.08590285,120.1408962,100.7738358,53.17442923,95.26085664,85.27329288,116.4910444,59.26350361,93.8115883,104.2640789,102.9125308,46.88526843,86.59723322,85.49454359,75.06052687,83.33264204
AT3G13200,1111.454033,1253.337154,1091.217797,1065.961813,1188.457688,1195.565834,1043.488851,1179.132916,1126.340781,1131.479326,1270.193493,1965.119258,995.4315566,1217.762749,1315.886144,1032.675864,1159.148914,1009.027267,1310.448954,1009.397502
AT3G13210,7.078384149,8.281698291,7.165622458,9.274208135,1.317311328,6.028030043,5.511008693,6.793086388,8.60920378,6.062511034,5.887298599,4.399498688,6.427608656,9.091475129,6.301363502,3.627753876,3.534234691,9.879391515,2.941908808,5.267647616
AT3G13222,293.2438354,266.663572,249.8988143,214.3354852,292.4440456,311.460373,271.1448679,222.8048868,233.2464937,213.2006985,238.7603255,292.999219,203.8472458,223.6540459,271.6013335,210.4126953,254.4726173,227.2220472,242.698584,237.0305699
AT3G13225,339.7162098,360.9883934,319.3598328,312.0864152,328.625191,354.0604064,343.018388,351.1129205,319.0059942,326.7764075,370.2974825,574.9128418,285.2419845,334.6795428,429.4709975,383.5077392,289.6903777,306.8098801,380.5406067,345.4876478
AT3G13226,191.0611683,172.9761068,157.6091212,153.5090466,160.7242858,161.9045673,153.2501986,134.38159,176.377178,198.0956525,169.3832687,151.250611,153.3484868,177.355631,153.294258,170.5624982,143.8308012,133.3157167,163.1316542,168.3320699
AT3G13230,200.7969308,193.4581341,229.3493352,259.2179555,252.2668763,224.7201873,256.8030634,213.6139538,229.1421174,193.8017852,241.2307119,345.9678327,218.4114971,262.0004964,212.9903303,187.4558469,264.4730062,263.7195131,242.1893998,216.0480259
AT3G13235,325.412145,330.7396522,380.0031484,357.95649,338.1667583,373.6082631,307.7463917,346.6455553,382.9158252,282.8884767,351.1175576,335.1149197,378.2495682,310.6375498,367.4564563,360.5808794,339.90059,285.0905248,327.5877516,290.804206
AT3G13300,1402.855883,1574.726969,1633.37759,1722.784413,1489.892882,1538.035728,1535.452487,1934.596366,1587.248988,1668.746495,1628.865307,1853.06306,1568.084024,1683.765607,1763.933831,1618.572398,1376.346795,1564.179933,1553.953121,1744.116907
AT3G13310,466.8509226,503.5808113,455.6737049,327.5324267,499.3518278,740.0965294,611.0395718,485.3367722,296.9681146,444.8712731,426.9145526,394.5008692,336.0933215,316.6894268,394.2554721,193.8794688,457.8939602,421.9199887,757.4124902,444.5270001
AT3G13320,441.9103067,452.2192837,515.04406,763.5966172,540.0921469,651.9505854,596.2683592,724.2297344,545.3958163,469.8277395,588.0941364,454.9448605,650.1043714,590.9141427,592.2405699,574.6102791,546.575293,514.9919535,622.2865964,591.8407477
AT3G13330,1211.884606,1202.714573,1113.686087,1726.494741,1209.166383,1241.206977,1026.853446,1709.859084,1267.544494,995.9094201,1247.84929,1653.804757,1506.759617,1342.987384,1402.46817,1544.714961,797.951394,1047.807045,1440.304726,1440.743465
AT3G13340,1018.037009,1166.644831,1010.769248,1016.307584,1193.311943,1107.149946,907.6205588,1212.261877,897.1254137,1087.621011,1204.567854,1552.001055,862.6009876,1199.03258,1177.918361,1099.911552,1059.990732,905.4828325,1152.963568,971.2292441
AT3G13350,204.1911816,168.8162735,184.4662431,169.9864766,184.4405062,184.0627095,184.1313013,179.1432048,188.9793566,224.3857353,194.8796578,191.6780995,192.8344437,208.2959823,205.6998003,171.2999049,183.9416149,174.0364911,226.2869563,175.2977045
AT3G13360,464.2149079,539.8650998,458.4849783,447.7720831,423.5289747,465.5470407,455.1946127,410.666332,439.122305,478.0846267,540.6360999,475.4362003,367.1201585,378.8905125,530.1967994,440.7277099,436.9106961,461.7005121,478.8275166,329.0165271
AT3G13380,494.6353658,360.5135186,413.9160777,733.856322,389.8905046,422.5212416,404.3773661,705.8364108,487.5105737,442.4289701,444.2814412,473.7088075,551.8392254,490.7167778,421.6641964,530.1752546,309.5807859,437.368709,487.3681267,383.3752772
AT3G13410,1355.767031,1418.901882,1432.029028,1697.995172,1457.017376,1616.480349,1530.136595,1808.6378,1628.783613,1396.638989,1521.964611,1633.340863,1619.785089,1435.914175,1378.457117,1518.906836,1569.931218,1404.967606,1524.521969,1647.325321
AT3G13420,39.52902924,27.33195492,36.98210633,36.70863397,24.94372566,29.08004637,15.11948234,22.72191215,28.48538079,19.5520769,17.76588882,24.05233436,24.89557169,39.34218779,20.13544663,26.230734,33.14293458,20.34978811,30.43408973,49.35372652
AT3G13430,239.5937391,189.2021304,200.5287326,158.6697657,255.3630805,254.1914422,226.2470181,168.7190407,175.6325899,195.7639194,257.2358945,188.6670323,152.4579097,161.7932952,265.1578991,142.7830367,255.4711767,187.2265029,234.9212377,174.5132039
AT3G13440,447.5368177,536.4973454,525.2513584,475.0040704,466.6817713,420.2401049,469.15935,509.327136,499.8045806,534.1700391,527.1069278,845.9356702,448.9596537,539.1384533,540.8821052,489.9310391,504.681864,413.7922555,507.9169807,522.91471
AT3G13445,347.1569104,309.5140512,301.1763887,256.9494314,327.860188,370.9141108,315.7931836,242.8150311,259.0992639,349.670644,336.9162799,274.7976734,275.3381046,301.972374,321.2868552,238.2020378,345.282617,326.991673,350.6481464,285.2601011
AT3G13450,1650.637752,1361.148383,716.3486709,346.143253,1060.545786,1178.983053,893.1329209,1071.990504,609.4363798,1733.505062,1386.993734,560.9117116,653.803341,503.9450867,1513.993062,691.0438699,1113.212502,873.8267483,1188.573738,750.1091334
AT3G13460,4805.539163,5278.093358,4339.333735,3515.867635,4544.238907,3932.940959,4053.337062,4438.324819,3719.932121,5191.937853,4633.002514,7753.208313,3630.233161,4797.550114,5125.782415,4523.797538,4500.412537,4838.068285,4543.436676,4413.401091
AT3G13470,899.0047273,485.367647,588.5015556,596.6635955,476.8596466,364.6297244,491.5546862,362.8139384,685.3963525,393.0322977,332.974596,632.7220629,548.1803359,586.3543816,384.930583,578.2260464,599.5573361,682.9681817,297.1833619,547.981089
AT3G13480,117.4482415,148.7312866,145.7701589,113.5631375,159.5195449,142.8725635,119.3631711,145.5337847,112.1818395,166.6677918,153.9142548,126.908364,109.2710897,129.1890946,133.5092845,131.9271369,131.1748286,113.9898176,160.4896838,113.4974973
AT3G13490,431.7857714,388.420352,329.6211467,288.5329203,250.2884832,249.1504084,282.1608127,264.9387056,296.6098211,367.7888673,285.8634072,301.8120069,279.1415987,330.0158897,300.5633579,348.2602422,290.9779085,318.6150374,255.9539434,295.0024552
AT3G13510,411.5426429,332.0694109,309.9046919,186.5099901,293.7632424,244.163926,326.263462,134.4879289,322.5177136,359.7211571,194.2751162,153.0909134,313.1174209,171.837579,205.4530932,284.4280024,292.1901085,388.9806251,183.849002,233.4920896
AT3G13520,1524.975692,2537.890494,2889.477694,2301.105618,3602.71777,3567.046434,3696.92172,2770.245435,2078.125317,2562.388261,2643.302012,1146.126038,2952.447182,2031.868164,2299.128257,2075.954021,3200.366374,3626.541257,3679.420852,2598.961671
AT3G13530,412.7512365,550.448057,600.322322,500.9600573,525.5449655,449.4432459,508.9916751,442.1636505,334.943293,375.719256,465.265129,333.7936654,388.3948519,355.2554562,488.7782972,298.0453912,423.6320788,591.9099191,463.9798055,506.7682949
AT3G13550,185.8482317,198.0395837,141.935782,130.3695513,159.1392881,188.8180925,162.648131,158.2012295,147.435536,171.1769752,159.0482273,150.4486959,136.5559561,133.2634546,147.1355258,143.5889618,141.5620107,169.6336292,164.0340536,146.1822052
AT3G13560,185.4202345,169.9122344,171.155699,133.8986312,155.7195646,172.9285884,175.3697883,96.62746343,153.2688904,167.7050261,100.2950317,102.0615049,203.4790929,151.4531677,121.2373399,181.3043401,174.8067483,187.8837385,89.97172697,167.915542
AT3G13570,378.0113555,378.0800741,402.0279438,311.1008409,392.607244,357.2018078,405.7990886,326.9488925,327.9905804,408.3876256,366.1806079,338.4281305,365.4711944,324.7782507,340.2572236,319.4179877,378.6107668,399.8435003,326.0857155,420.4725701
AT3G13580,1203.001745,1185.787424,1155.073732,1123.237302,1188.075257,1135.830475,1170.035182,1089.136415,990.9846804,1043.530954,1126.581534,1211.246995,1023.830131,1077.555449,1147.067458,881.6801965,1264.424014,1088.684851,1132.931409,1097.061375
AT3G13590,2.021867484,3.310752356,4.477626339,4.121127321,3.952207543,9.049746392,5.512444487,14.93258484,9.405346524,5.053329119,1.308008696,10.552986,4.591260338,7.275845127,5.676955443,8.70928949,4.715432159,8.641182845,1.469779413,12.27584222
AT3G13610,236.5472421,188.6928934,314.3180125,235.9267866,372.829593,512.8984682,350.608083,286.3915338,332.409137,208.206428,224.3147449,247.9703158,403.1144184,198.2799974,222.0728608,87.09777207,295.929016,283.9049268,276.2783399,368.191617
AT3G13620,80.88157755,91.89078403,103.8876397,84.4880719,86.94661058,72.37790501,112.4443354,90.97721006,120.6455456,97.01619268,88.29674067,92.35517874,103.7616695,89.1184759,92.69312904,84.18136579,90.75251619,88.89173844,95.56051732,91.22903197
AT3G13640,24.27028266,19.87888332,22.39364648,50.4951176,15.80746933,23.10267441,23.14477163,36.68994402,37.55435872,34.35218636,26.82130732,22.88045012,37.64719819,22.7266656,23.93931588,31.92184737,8.245223067,30.87594565,10.29867879,19.32056583
AT3G13650,70.73780363,107.5062359,132.4985238,122.5705395,168.6447753,212.4355714,175.3636384,100.333461,130.3860556,88.9709548,118.9907882,86.11207532,183.6569003,102.8273439,107.3928415,85.68055934,123.9021387,143.1156447,129.1868051,161.0402809
AT3G13670,1631.276172,1649.369218,1608.842579,1839.551298,1547.786622,1520.421204,1438.184431,1785.957807,1532.114419,1640.717238,1746.098947,2251.40736,1399.364924,1648.889231,1862.996525,1749.031634,1420.289074,1546.420499,1712.880112,1584.802631
AT3G13672,166.2426107,171.569095,144.2646353,195.7595467,155.1093672,151.2906541,169.0696844,198.4180356,161.0344753,175.6661877,196.7082355,268.6489584,139.0933902,162.8237317,163.4026301,185.1524217,187.8129613,162.4222255,196.6579518,168.9143015
AT3G13674,33.32376912,22.29322643,26.84343543,31.91459876,43.48683949,36.32794906,37.52490194,45.99783552,24.44417516,24.2808467,33.9777336,30.70870746,40.40714444,36.43510802,27.23845265,17.44104883,50.83178704,39.43972096,33.69157984,45.35884835
